month,day,hour,WD,WS
4,27,18.0,320.0,3.6
4,27,20.0,330.0,2.6
4,28,1.0,350.0,3.1
4,28,4.0,340.0,3.6
4,28,6.0,340.0,5.1
4,28,8.0,320.0,3.6
4,28,10.0,320.0,4.1
4,28,14.0,330.0,5.1
4,28,15.0,320.0,4.1
4,28,16.0,320.0,5.1
4,28,19.0,10.0,4.1
4,28,22.0,310.0,3.6
4,28,23.0,320.0,3.6
4,29,1.0,330.0,3.6
4,29,4.0,80.0,1.5
4,29,5.0,40.0,1.5
4,29,6.0,70.0,1.5
4,29,7.0,40.0,1.5
4,29,13.0,50.0,1.5
4,29,19.0,290.0,2.6
4,30,4.0,340.0,1.5
4,30,16.0,320.0,4.6
4,30,18.0,330.0,3.6
4,30,20.0,340.0,4.1
4,30,22.0,360.0,4.6
4,30,23.0,350.0,3.6
5,1,3.0,350.0,3.6
5,1,10.0,280.0,1.5
5,1,17.0,290.0,3.6
5,1,23.0,290.0,2.6
5,2,8.0,320.0,1.5
5,2,9.0,320.0,1.5
5,2,16.0,300.0,4.1
5,2,17.0,290.0,5.7
5,2,18.0,310.0,4.6
5,2,19.0,300.0,3.6
5,3,3.0,330.0,1.5
5,3,4.0,300.0,2.1
5,3,14.0,70.0,1.5
5,4,5.0,50.0,1.5
5,6,1.0,320.0,4.1
5,6,4.0,320.0,4.1
5,6,5.0,320.0,3.6
5,6,7.0,330.0,4.1
5,6,8.0,330.0,4.6
5,6,9.0,320.0,3.6
5,6,11.0,340.0,3.1
5,6,12.0,320.0,4.6
5,6,15.0,330.0,4.1
5,6,17.0,310.0,4.1
5,6,18.0,340.0,5.7
5,6,19.0,320.0,4.6
5,6,22.0,310.0,5.1
5,6,23.0,310.0,3.6
5,7,2.0,330.0,4.6
5,7,3.0,320.0,3.6
5,7,4.0,330.0,4.1
5,7,11.0,320.0,3.6
5,7,15.0,340.0,3.6
5,7,17.0,360.0,3.6
5,7,18.0,320.0,3.6
5,7,21.0,300.0,3.6
5,7,23.0,320.0,3.6
5,8,1.0,300.0,3.6
5,8,2.0,330.0,2.1
5,8,4.0,350.0,2.1
5,8,5.0,40.0,2.1
5,8,11.0,60.0,1.5
5,8,22.0,330.0,4.1
5,8,23.0,310.0,3.6
5,9,1.0,310.0,3.6
5,9,4.0,320.0,2.1
5,9,17.0,290.0,1.5
5,9,22.0,320.0,4.1
5,9,23.0,330.0,3.6
5,10,9.0,60.0,1.5
5,10,10.0,70.0,1.5
5,10,11.0,70.0,2.1
5,10,12.0,60.0,2.1
5,10,13.0,40.0,1.5
5,11,4.0,140.0,1.5
5,11,6.0,130.0,1.5
5,11,9.0,80.0,3.6
5,11,10.0,100.0,2.1
5,11,12.0,110.0,2.6
5,11,18.0,120.0,2.6
5,12,7.0,300.0,2.1
5,12,10.0,50.0,1.5
5,13,17.0,80.0,2.1
5,14,8.0,350.0,3.1
5,14,11.0,20.0,1.5
5,14,14.0,310.0,2.1
5,15,7.0,320.0,2.1
5,15,8.0,330.0,3.6
5,15,19.0,310.0,3.1
5,16,3.0,330.0,1.5
5,16,17.0,90.0,2.1
5,17,1.0,300.0,3.6
5,17,4.0,350.0,2.6
5,17,6.0,340.0,2.1
5,17,12.0,320.0,4.1
5,17,14.0,310.0,4.1
5,17,15.0,300.0,3.6
5,17,18.0,290.0,3.6
5,17,23.0,300.0,3.6
5,18,6.0,350.0,3.1
5,18,15.0,290.0,1.5
5,18,21.0,290.0,4.1
5,19,9.0,50.0,1.5
5,19,12.0,50.0,1.5
5,19,13.0,60.0,1.5
5,19,17.0,280.0,2.1
5,19,22.0,20.0,3.6
5,20,6.0,70.0,1.5
5,20,21.0,300.0,4.1
5,21,11.0,60.0,1.5
5,21,22.0,270.0,2.1
5,22,4.0,20.0,2.1
5,22,5.0,70.0,1.5
5,22,6.0,50.0,1.5
5,22,7.0,70.0,1.5
5,22,10.0,40.0,1.5
5,22,11.0,60.0,1.5
5,22,12.0,50.0,1.5
5,23,4.0,30.0,1.5
5,23,5.0,50.0,1.5
5,23,9.0,60.0,1.5
5,23,12.0,40.0,1.5
5,24,6.0,80.0,1.5
5,24,9.0,60.0,1.5
5,24,13.0,60.0,1.5
5,24,14.0,340.0,1.5
5,24,21.0,290.0,3.1
5,25,3.0,330.0,3.6
5,25,6.0,360.0,3.6
5,25,16.0,290.0,1.5
5,25,19.0,310.0,1.5
5,27,17.0,230.0,1.5
5,28,6.0,60.0,1.5
5,29,8.0,60.0,1.5
5,29,18.0,290.0,1.5
5,30,6.0,30.0,1.5
5,30,8.0,60.0,1.5
5,30,9.0,60.0,1.5
5,30,10.0,60.0,1.5
5,31,19.0,260.0,2.1
6,2,10.0,60.0,1.5
6,2,11.0,50.0,1.5
6,2,20.0,220.0,2.1
6,3,6.0,60.0,1.5
6,3,9.0,50.0,2.1
6,4,12.0,360.0,1.5
6,4,23.0,310.0,3.6
6,5,3.0,340.0,4.1
6,5,5.0,330.0,3.6
6,5,11.0,50.0,1.5
6,5,12.0,50.0,1.5
6,5,13.0,50.0,1.5
6,5,17.0,300.0,2.1
6,6,4.0,20.0,1.5
6,6,5.0,50.0,1.5
6,6,10.0,60.0,1.5
6,6,20.0,130.0,2.6
6,7,6.0,60.0,1.5
6,8,6.0,130.0,1.5
6,8,13.0,100.0,2.1
6,8,19.0,120.0,2.6
6,8,20.0,130.0,2.1
6,9,16.0,120.0,1.5
6,10,8.0,70.0,1.5
6,10,9.0,70.0,1.5
6,10,10.0,80.0,1.5
6,10,12.0,70.0,1.5
6,11,1.0,30.0,1.5
6,11,6.0,330.0,3.6
6,11,8.0,290.0,3.1
6,11,19.0,340.0,3.6
6,12,2.0,360.0,3.6
6,12,3.0,350.0,5.1
6,12,10.0,350.0,2.6
6,12,11.0,330.0,3.6
6,12,13.0,340.0,4.1
6,12,19.0,300.0,4.1
6,12,22.0,320.0,1.5
6,13,16.0,300.0,2.1
6,13,18.0,300.0,3.1
6,13,20.0,20.0,4.6
6,14,5.0,340.0,2.1
6,14,12.0,60.0,2.1
6,14,13.0,70.0,1.5
6,14,14.0,70.0,1.5
6,14,15.0,350.0,1.5
6,15,6.0,50.0,1.5
6,15,8.0,60.0,1.5
6,15,13.0,90.0,1.5
6,16,6.0,60.0,1.5
6,16,7.0,60.0,1.5
6,16,17.0,310.0,2.1
6,16,19.0,280.0,2.1
6,17,16.0,320.0,4.1
6,17,17.0,320.0,3.6
6,17,22.0,330.0,3.6
6,18,3.0,330.0,3.6
6,18,6.0,330.0,2.6
6,18,11.0,30.0,2.1
6,18,19.0,340.0,3.6
6,19,8.0,50.0,1.5
6,19,10.0,80.0,1.5
6,19,11.0,50.0,1.5
6,19,12.0,50.0,1.5
6,19,13.0,60.0,2.1
6,19,14.0,50.0,1.5
6,20,21.0,310.0,3.1
6,22,2.0,320.0,4.1
6,22,5.0,20.0,3.6
6,22,6.0,20.0,3.6
6,22,20.0,320.0,2.6
6,23,1.0,300.0,4.1
6,23,4.0,50.0,1.5
6,23,5.0,60.0,2.6
6,23,6.0,50.0,2.1
6,23,7.0,70.0,3.1
6,23,9.0,50.0,2.1
6,23,10.0,70.0,1.5
6,23,11.0,70.0,1.5
6,23,12.0,60.0,1.5
6,23,14.0,60.0,2.1
6,23,18.0,300.0,1.5
6,23,21.0,270.0,1.5
6,23,22.0,300.0,3.1
6,24,7.0,60.0,1.5
6,24,10.0,60.0,2.1
6,24,11.0,60.0,1.5
6,24,19.0,320.0,2.1
6,25,3.0,60.0,2.1
6,25,4.0,20.0,2.1
6,25,11.0,70.0,1.5
6,25,15.0,60.0,2.1
6,26,4.0,70.0,1.5
6,26,6.0,50.0,1.5
6,27,4.0,90.0,2.6
6,27,13.0,70.0,1.5
6,28,3.0,70.0,1.5
6,28,18.0,320.0,1.5
6,29,6.0,50.0,1.5
6,29,7.0,70.0,1.5
6,29,11.0,60.0,2.1
6,29,13.0,50.0,1.5
6,29,23.0,260.0,2.1
6,30,5.0,50.0,1.5
6,30,6.0,70.0,1.5
6,30,10.0,60.0,2.1
6,30,11.0,60.0,1.5
6,30,12.0,70.0,1.5
6,30,13.0,60.0,2.1
6,30,14.0,50.0,1.5
7,1,8.0,330.0,1.5
7,2,12.0,60.0,1.5
7,2,13.0,60.0,1.5
7,3,5.0,50.0,1.5
7,5,4.0,70.0,2.1
7,6,3.0,90.0,2.1
7,8,5.0,60.0,2.6
7,8,8.0,50.0,1.5
7,8,9.0,50.0,1.5
7,8,10.0,70.0,1.5
7,8,11.0,60.0,2.1
7,8,12.0,60.0,1.5
7,8,13.0,50.0,2.1
7,8,14.0,60.0,2.1
7,8,15.0,50.0,1.5
7,8,17.0,300.0,2.6
7,9,3.0,80.0,2.1
7,9,4.0,70.0,1.5
7,9,5.0,60.0,2.1
7,9,6.0,80.0,1.5
7,9,7.0,60.0,2.6
7,9,9.0,50.0,1.5
7,9,10.0,50.0,1.5
7,9,12.0,60.0,2.1
7,9,14.0,60.0,1.5
7,12,3.0,80.0,1.5
7,12,6.0,80.0,1.5
7,12,9.0,60.0,1.5
7,12,11.0,70.0,1.5
7,13,4.0,90.0,1.5
7,13,17.0,130.0,2.1
7,14,10.0,60.0,1.5
7,15,6.0,70.0,1.5
7,15,11.0,60.0,1.5
7,15,12.0,50.0,1.5
7,15,13.0,50.0,1.5
7,15,20.0,60.0,2.1
7,15,22.0,290.0,2.6
7,15,23.0,290.0,2.1
7,16,1.0,310.0,2.6
7,16,8.0,340.0,1.5
7,16,17.0,340.0,2.6
7,17,6.0,30.0,2.6
7,18,1.0,250.0,1.5
7,18,3.0,290.0,1.5
7,18,6.0,80.0,1.5
7,18,8.0,60.0,1.5
7,18,9.0,70.0,1.5
7,18,10.0,50.0,1.5
7,18,11.0,50.0,1.5
7,19,6.0,60.0,1.5
7,19,7.0,60.0,1.5
7,19,10.0,40.0,1.5
7,19,14.0,50.0,1.5
7,20,10.0,60.0,1.5
7,20,14.0,60.0,1.5
7,21,13.0,50.0,1.5
7,21,14.0,60.0,1.5
7,22,5.0,340.0,2.6
7,23,2.0,310.0,1.5
7,23,15.0,60.0,1.5
7,23,16.0,330.0,1.5
7,23,19.0,290.0,2.1
7,24,9.0,50.0,1.5
7,24,10.0,50.0,1.5
7,24,11.0,70.0,1.5
7,25,10.0,70.0,1.5
7,25,11.0,60.0,1.5
7,26,4.0,70.0,1.5
7,26,5.0,60.0,1.5
7,26,8.0,60.0,1.5
7,26,9.0,70.0,1.5
7,26,10.0,70.0,1.5
7,27,1.0,130.0,1.5
7,27,3.0,60.0,1.5
7,27,5.0,50.0,1.5
7,27,6.0,60.0,1.5
7,28,4.0,60.0,2.1
7,28,5.0,60.0,1.5
7,28,6.0,70.0,1.5
7,28,8.0,60.0,2.1
7,28,9.0,70.0,1.5
7,28,10.0,50.0,1.5
7,28,11.0,70.0,1.5
7,28,12.0,50.0,1.5
7,28,14.0,60.0,2.1
7,28,21.0,120.0,1.5
7,29,12.0,50.0,1.5
7,29,13.0,50.0,1.5
7,29,14.0,40.0,1.5
7,29,15.0,60.0,1.5
7,30,10.0,60.0,1.5
7,30,11.0,60.0,1.5
7,30,12.0,50.0,2.1
7,30,13.0,60.0,2.1
7,30,16.0,310.0,2.1
7,30,17.0,320.0,2.6
7,31,4.0,350.0,1.5
7,31,10.0,50.0,1.5
7,31,11.0,50.0,1.5
7,31,12.0,60.0,1.5
7,31,13.0,60.0,1.5
7,31,14.0,70.0,1.5
7,31,19.0,290.0,1.5
7,31,21.0,290.0,2.6
7,31,22.0,300.0,4.1
8,1,4.0,310.0,2.6
8,1,6.0,50.0,2.1
8,1,14.0,50.0,1.5
8,1,20.0,300.0,2.6
8,1,22.0,300.0,2.1
8,2,2.0,60.0,1.5
8,2,3.0,60.0,2.1
8,2,4.0,60.0,2.1
8,2,5.0,60.0,2.1
8,2,10.0,50.0,1.5
8,2,11.0,70.0,2.1
8,2,13.0,40.0,1.5
8,2,14.0,20.0,1.5
8,3,3.0,80.0,1.5
8,3,11.0,50.0,1.5
8,5,10.0,30.0,1.5
8,6,2.0,60.0,2.1
8,7,1.0,290.0,1.5
8,7,3.0,10.0,1.5
8,7,4.0,70.0,1.5
8,7,6.0,70.0,2.1
8,7,9.0,60.0,1.5
8,7,11.0,60.0,1.5
8,7,12.0,60.0,1.5
8,7,15.0,70.0,1.5
8,7,16.0,70.0,1.5
8,7,23.0,330.0,2.6
8,8,4.0,70.0,2.1
8,8,6.0,70.0,2.6
8,8,8.0,50.0,1.5
8,8,22.0,100.0,3.1
8,9,6.0,290.0,2.1
8,9,7.0,40.0,1.5
8,10,7.0,60.0,1.5
8,11,3.0,90.0,2.1
8,11,10.0,60.0,1.5
8,12,5.0,50.0,1.5
8,12,8.0,60.0,1.5
8,12,10.0,50.0,1.5
8,13,2.0,60.0,1.5
8,13,4.0,60.0,1.5
8,13,6.0,360.0,1.5
8,13,7.0,60.0,1.5
8,13,8.0,70.0,1.5
8,13,9.0,70.0,1.5
8,13,10.0,70.0,1.5
8,13,11.0,60.0,2.1
8,15,3.0,80.0,2.1
8,15,6.0,50.0,1.5
8,16,4.0,30.0,1.5
8,16,23.0,340.0,3.6
8,17,10.0,10.0,2.6
8,17,14.0,20.0,1.5
8,17,17.0,320.0,2.1
8,18,7.0,70.0,1.5
8,18,10.0,70.0,1.5
8,18,11.0,50.0,1.5
8,18,12.0,60.0,1.5
8,18,13.0,50.0,1.5
8,18,14.0,50.0,2.1
8,18,15.0,50.0,1.5
8,19,23.0,330.0,2.6
8,20,1.0,330.0,2.1
8,20,12.0,310.0,1.5
8,20,17.0,340.0,1.5
8,20,18.0,310.0,2.1
8,21,8.0,60.0,1.5
8,21,9.0,50.0,1.5
8,21,10.0,50.0,1.5
8,21,11.0,50.0,1.5
8,21,12.0,60.0,2.1
8,21,13.0,50.0,1.5
8,21,23.0,130.0,1.5
8,22,19.0,80.0,1.5
8,23,6.0,90.0,2.1
8,23,7.0,30.0,1.5
8,23,8.0,50.0,2.1
8,23,9.0,70.0,1.5
8,23,10.0,70.0,1.5
8,24,5.0,70.0,1.5
8,24,6.0,60.0,2.1
8,24,7.0,60.0,2.1
8,24,10.0,70.0,1.5
8,24,11.0,40.0,1.5
8,24,12.0,50.0,1.5
8,24,14.0,70.0,1.5
8,24,15.0,50.0,1.5
8,25,2.0,310.0,2.1
8,25,9.0,50.0,1.5
8,25,11.0,50.0,1.5
8,26,3.0,70.0,1.5
8,26,5.0,60.0,1.5
8,26,12.0,60.0,1.5
8,27,4.0,60.0,1.5
8,27,5.0,70.0,1.5
8,27,8.0,50.0,1.5
8,27,10.0,10.0,1.5
8,28,3.0,290.0,2.1
8,28,6.0,70.0,1.5
8,28,7.0,50.0,1.5
8,28,9.0,70.0,1.5
8,28,10.0,70.0,1.5
8,28,11.0,70.0,2.1
8,28,12.0,50.0,1.5
8,28,13.0,50.0,1.5
8,28,15.0,60.0,1.5
8,29,4.0,50.0,1.5
8,29,5.0,60.0,2.1
8,29,6.0,80.0,1.5
8,29,7.0,70.0,1.5
8,29,11.0,10.0,1.5
8,30,3.0,70.0,2.1
8,30,5.0,80.0,2.1
8,30,7.0,60.0,1.5
8,30,11.0,50.0,1.5
8,31,2.0,330.0,4.1
9,1,3.0,40.0,2.1
9,1,4.0,70.0,1.5
9,1,5.0,50.0,1.5
9,1,7.0,70.0,1.5
9,1,8.0,60.0,2.1
9,1,10.0,50.0,2.1
9,1,12.0,50.0,2.1
9,1,13.0,40.0,1.5
9,1,15.0,50.0,1.5
9,2,3.0,70.0,2.6
9,2,4.0,60.0,1.5
9,2,7.0,50.0,1.5
9,2,8.0,40.0,1.5
9,2,12.0,40.0,1.5
9,2,13.0,50.0,1.5
9,2,14.0,60.0,1.5
9,2,15.0,50.0,1.5
9,3,5.0,70.0,1.5
9,3,7.0,70.0,1.5
9,3,8.0,50.0,2.6
9,3,9.0,10.0,1.5
9,3,10.0,60.0,1.5
9,3,12.0,50.0,1.5
9,3,18.0,300.0,2.1
9,4,5.0,330.0,2.1
9,5,7.0,50.0,1.5
9,5,8.0,60.0,1.5
9,5,9.0,70.0,1.5
9,5,10.0,50.0,1.5
9,6,4.0,90.0,2.1
9,6,6.0,80.0,2.1
9,6,8.0,70.0,2.1
9,6,11.0,50.0,1.5
9,7,12.0,60.0,1.5
9,7,14.0,70.0,1.5
9,8,3.0,80.0,2.1
9,8,11.0,60.0,1.5
9,9,7.0,70.0,1.5
9,9,11.0,70.0,1.5
9,9,15.0,70.0,2.1
9,9,17.0,310.0,2.1
9,10,1.0,310.0,1.5
9,10,2.0,330.0,2.1
9,10,11.0,70.0,1.5
9,10,13.0,70.0,1.5
9,10,22.0,310.0,3.1
9,11,11.0,60.0,1.5
9,11,12.0,40.0,1.5
9,11,13.0,60.0,2.1
9,11,15.0,50.0,1.5
9,11,19.0,290.0,2.1
9,12,1.0,220.0,1.5
9,12,3.0,70.0,1.5
9,12,4.0,60.0,1.5
9,12,6.0,70.0,1.5
9,12,9.0,70.0,2.6
9,12,21.0,300.0,4.1
9,12,22.0,320.0,4.1
9,12,23.0,320.0,3.6
9,14,3.0,60.0,1.5
9,14,12.0,70.0,1.5
9,14,13.0,50.0,1.5
9,14,18.0,290.0,3.1
9,16,3.0,40.0,1.5
9,16,4.0,60.0,1.5
9,16,6.0,60.0,1.5
9,16,7.0,60.0,2.1
9,16,18.0,60.0,2.1
9,17,3.0,50.0,2.6
9,17,14.0,50.0,1.5
9,17,15.0,70.0,1.5
9,18,7.0,60.0,1.5
9,19,1.0,360.0,3.1
9,19,4.0,350.0,2.1
9,19,19.0,250.0,1.5
9,20,4.0,60.0,1.5
9,21,3.0,350.0,4.1
9,21,17.0,310.0,3.6
9,21,21.0,320.0,4.6
9,22,13.0,60.0,1.5
9,22,14.0,50.0,1.5
9,22,21.0,240.0,1.5
9,23,5.0,60.0,1.5
9,23,6.0,70.0,1.5
9,23,7.0,60.0,1.5
9,23,9.0,50.0,1.5
9,24,3.0,70.0,1.5
9,24,4.0,60.0,2.1
9,24,5.0,40.0,1.5
9,24,8.0,70.0,1.5
9,24,10.0,80.0,1.5
9,24,13.0,50.0,1.5
9,25,5.0,60.0,2.1
9,25,9.0,70.0,1.5
9,25,10.0,50.0,1.5
9,25,12.0,70.0,1.5
9,25,13.0,50.0,1.5
9,25,14.0,70.0,1.5
9,25,15.0,60.0,1.5
9,26,5.0,30.0,2.1
9,26,6.0,350.0,2.1
9,26,8.0,80.0,1.5
9,26,14.0,60.0,1.5
9,27,6.0,60.0,1.5
9,27,10.0,80.0,1.5
9,27,11.0,50.0,2.1
9,27,12.0,50.0,1.5
9,27,14.0,60.0,1.5
9,27,15.0,70.0,2.1
9,28,13.0,60.0,1.5
9,29,10.0,60.0,1.5
9,30,6.0,50.0,1.5
9,30,19.0,320.0,3.6
9,30,20.0,320.0,4.1
9,30,21.0,320.0,4.1
10,1,11.0,310.0,3.6
10,1,12.0,320.0,3.1
10,1,19.0,320.0,4.1
10,1,22.0,340.0,4.1
10,2,1.0,350.0,3.6
10,2,3.0,340.0,4.1
10,2,5.0,350.0,5.7
10,2,13.0,60.0,1.5
10,2,19.0,360.0,3.6
10,2,21.0,320.0,3.6
10,4,3.0,60.0,2.6
10,4,5.0,50.0,1.5
10,4,8.0,60.0,1.5
10,4,9.0,40.0,1.5
10,5,1.0,320.0,2.1
10,5,3.0,70.0,1.5
10,5,4.0,50.0,1.5
10,5,10.0,50.0,2.1
10,5,20.0,280.0,2.1
10,6,3.0,60.0,1.5
10,6,4.0,60.0,1.5
10,6,5.0,60.0,1.5
10,6,6.0,50.0,1.5
10,6,7.0,50.0,1.5
10,6,9.0,360.0,1.5
10,6,14.0,50.0,1.5
10,7,7.0,80.0,1.5
10,7,8.0,60.0,1.5
10,7,9.0,50.0,2.1
10,7,10.0,70.0,1.5
10,7,12.0,70.0,2.1
10,7,13.0,70.0,1.5
10,7,15.0,40.0,1.5
10,7,20.0,300.0,3.6
10,8,1.0,340.0,3.6
10,8,3.0,330.0,4.1
10,8,5.0,300.0,5.1
10,8,8.0,340.0,4.1
10,8,10.0,340.0,4.1
10,8,11.0,330.0,3.6
10,8,12.0,310.0,4.1
10,8,13.0,50.0,2.1
10,8,15.0,60.0,3.6
10,8,16.0,80.0,4.1
10,8,21.0,280.0,4.1
10,9,4.0,60.0,1.5
10,9,6.0,50.0,1.5
10,9,10.0,40.0,1.5
10,9,11.0,90.0,1.5
10,9,12.0,30.0,1.5
10,9,13.0,40.0,1.5
10,10,4.0,60.0,1.5
10,10,5.0,70.0,1.5
10,10,6.0,70.0,1.5
10,10,7.0,70.0,1.5
10,10,8.0,70.0,1.5
10,10,11.0,70.0,1.5
10,10,22.0,120.0,2.1
10,10,23.0,140.0,1.5
10,11,3.0,70.0,1.5
10,11,11.0,320.0,2.1
10,11,20.0,10.0,3.1
10,11,21.0,340.0,3.6
10,12,1.0,10.0,3.1
10,12,3.0,340.0,2.1
10,12,6.0,300.0,4.1
10,12,9.0,20.0,2.6
10,12,19.0,330.0,4.1
10,12,21.0,300.0,3.6
10,13,10.0,340.0,2.1
10,13,15.0,340.0,2.1
10,13,17.0,320.0,3.1
10,13,23.0,360.0,3.6
10,14,5.0,330.0,4.6
10,14,6.0,320.0,2.6
10,14,23.0,300.0,3.6
10,15,10.0,50.0,1.5
10,16,10.0,50.0,1.5
10,17,3.0,50.0,1.5
10,17,13.0,60.0,1.5
10,18,4.0,60.0,1.5
10,18,14.0,50.0,1.5
10,18,19.0,130.0,2.1
10,18,22.0,140.0,1.5
10,19,3.0,90.0,2.1
10,19,6.0,100.0,1.5
10,19,10.0,100.0,1.5
10,19,11.0,100.0,2.6
10,19,14.0,100.0,1.5
10,19,16.0,100.0,2.1
10,19,23.0,130.0,2.6
10,20,1.0,140.0,2.6
10,20,2.0,90.0,3.6
10,20,3.0,90.0,4.1
10,20,6.0,360.0,3.6
10,20,7.0,300.0,2.6
10,20,10.0,60.0,1.5
10,20,15.0,90.0,2.1
10,20,23.0,240.0,2.1
10,21,6.0,70.0,1.5
10,21,23.0,130.0,2.1
10,22,4.0,80.0,1.5
10,22,9.0,60.0,1.5
10,23,3.0,300.0,3.1
10,23,4.0,40.0,1.5
10,23,6.0,60.0,1.5
10,23,8.0,60.0,2.1
10,23,18.0,290.0,3.1
10,24,8.0,50.0,1.5
10,24,9.0,60.0,2.1
10,24,10.0,50.0,1.5
10,24,12.0,50.0,1.5
10,24,15.0,70.0,1.5
10,24,20.0,320.0,2.6
10,24,23.0,330.0,2.1
10,25,4.0,50.0,1.5
10,25,12.0,40.0,1.5
10,25,15.0,50.0,1.5
10,25,23.0,320.0,4.1
10,26,5.0,80.0,1.5
10,26,9.0,70.0,2.1
10,26,11.0,60.0,2.1
10,26,12.0,50.0,2.1
10,26,13.0,50.0,1.5
10,26,14.0,50.0,1.5
10,26,15.0,50.0,1.5
10,27,3.0,60.0,1.5
10,27,5.0,70.0,1.5
10,27,7.0,360.0,1.5
10,27,10.0,50.0,1.5
10,27,11.0,50.0,1.5
10,27,12.0,40.0,1.5
10,27,13.0,60.0,2.1
10,27,14.0,50.0,1.5
10,27,15.0,50.0,1.5
10,27,16.0,60.0,1.5
10,28,3.0,50.0,1.5
10,28,8.0,360.0,1.5
10,28,12.0,60.0,1.5
10,28,13.0,50.0,2.1
10,28,15.0,70.0,1.5
10,28,16.0,60.0,1.5
10,29,2.0,60.0,1.5
10,29,8.0,50.0,1.5
10,29,9.0,50.0,2.1
10,29,11.0,40.0,1.5
10,29,12.0,60.0,1.5
10,29,14.0,40.0,2.1
10,30,1.0,330.0,1.5
10,30,6.0,50.0,1.5
10,30,10.0,40.0,1.5
10,30,11.0,50.0,1.5
10,30,13.0,70.0,1.5
10,30,19.0,320.0,2.6
10,31,20.0,300.0,3.6
10,31,21.0,300.0,3.6
10,31,22.0,310.0,3.6
10,31,23.0,300.0,2.6
11,1,1.0,310.0,2.6
11,1,2.0,350.0,2.1
11,1,6.0,60.0,2.1
11,1,7.0,50.0,1.5
11,1,8.0,50.0,1.5
11,1,9.0,50.0,1.5
11,1,12.0,60.0,1.5
11,2,15.0,130.0,1.5
11,2,17.0,130.0,2.6
11,3,3.0,100.0,1.5
11,3,8.0,110.0,1.5
11,3,10.0,120.0,1.5
11,3,20.0,120.0,1.5
11,3,21.0,110.0,1.5
11,4,1.0,350.0,2.1
11,4,2.0,330.0,1.5
11,4,12.0,340.0,2.6
11,4,22.0,300.0,3.1
11,4,23.0,290.0,2.6
11,5,20.0,120.0,2.1
11,5,21.0,110.0,2.1
11,7,5.0,60.0,1.5
11,7,7.0,60.0,1.5
11,7,10.0,50.0,1.5
11,7,11.0,60.0,1.5
11,7,19.0,130.0,1.5
11,7,23.0,130.0,1.5
11,8,1.0,130.0,2.1
11,8,10.0,130.0,2.6
11,8,13.0,120.0,3.1
11,8,14.0,130.0,3.1
11,8,15.0,130.0,1.5
11,8,18.0,110.0,1.5
11,8,19.0,130.0,2.1
11,8,20.0,130.0,2.1
11,8,23.0,100.0,3.6
11,9,1.0,100.0,3.1
11,9,3.0,130.0,2.1
11,9,5.0,120.0,2.6
11,9,6.0,110.0,3.1
11,9,10.0,110.0,2.1
11,9,12.0,130.0,2.6
11,9,17.0,110.0,1.5
11,9,18.0,110.0,2.1
11,9,19.0,100.0,2.1
11,9,20.0,100.0,2.1
11,9,21.0,100.0,2.6
11,10,3.0,110.0,1.5
11,10,4.0,130.0,2.1
11,10,5.0,100.0,1.5
11,10,6.0,110.0,1.5
11,10,8.0,110.0,1.5
11,10,9.0,130.0,2.1
11,10,10.0,110.0,2.6
11,10,14.0,120.0,1.5
11,10,15.0,100.0,2.1
11,10,16.0,110.0,1.5
11,10,17.0,110.0,2.1
11,10,18.0,100.0,2.6
11,10,20.0,100.0,3.1
11,10,21.0,100.0,2.1
11,11,6.0,60.0,1.5
11,11,8.0,70.0,1.5
11,11,9.0,60.0,1.5
11,11,10.0,50.0,1.5
11,11,20.0,140.0,2.1
11,11,23.0,140.0,1.5
11,12,2.0,100.0,2.1
11,12,23.0,110.0,1.5
11,13,1.0,110.0,2.1
11,13,6.0,130.0,2.1
11,13,7.0,130.0,3.1
11,13,8.0,130.0,3.1
11,13,19.0,120.0,1.5
11,13,23.0,130.0,3.1
11,14,1.0,100.0,2.6
11,14,7.0,50.0,2.6
11,14,9.0,110.0,1.5
11,14,12.0,60.0,1.5
11,14,18.0,120.0,2.1
11,15,6.0,120.0,1.5
11,15,10.0,90.0,4.1
11,15,11.0,120.0,2.6
11,15,12.0,120.0,2.1
11,15,13.0,110.0,2.6
11,15,15.0,90.0,5.1
11,15,16.0,110.0,1.5
11,15,17.0,110.0,2.1
11,15,18.0,90.0,4.1
11,15,19.0,120.0,1.5
11,16,1.0,120.0,2.1
11,16,2.0,110.0,2.1
11,16,5.0,100.0,3.1
11,16,7.0,110.0,2.1
11,16,12.0,110.0,1.5
11,16,13.0,130.0,2.1
11,16,17.0,120.0,2.1
11,16,20.0,130.0,1.5
11,17,16.0,290.0,1.5
11,17,18.0,290.0,3.6
11,17,19.0,340.0,3.6
11,18,2.0,40.0,1.5
11,18,12.0,50.0,1.5
11,18,14.0,70.0,1.5
11,18,15.0,60.0,1.5
11,19,19.0,100.0,2.1
11,19,20.0,130.0,2.6
11,19,22.0,130.0,1.5
11,19,23.0,130.0,2.1
11,20,1.0,100.0,3.6
11,20,3.0,110.0,2.6
11,20,4.0,100.0,2.6
11,20,5.0,90.0,5.1
11,20,7.0,130.0,2.1
11,20,9.0,140.0,2.1
11,20,10.0,110.0,2.6
11,20,11.0,120.0,1.5
11,20,12.0,110.0,2.6
11,20,13.0,110.0,2.1
11,20,14.0,100.0,3.6
11,20,15.0,90.0,6.2
11,20,16.0,120.0,2.6
11,20,17.0,100.0,4.6
