month,day,hour,WD,WS
1,17,11.0,320.0,2.1
1,17,12.0,300.0,3.6
1,17,13.0,330.0,3.6
1,17,14.0,340.0,3.6
1,17,15.0,330.0,3.6
1,17,16.0,320.0,3.6
1,17,17.0,330.0,3.6
1,17,19.0,320.0,1.5
1,17,20.0,360.0,2.6
1,17,21.0,360.0,1.5
1,17,22.0,350.0,2.6
1,17,23.0,10.0,1.5
1,18,2.0,340.0,2.1
1,18,3.0,340.0,2.6
1,18,4.0,340.0,3.6
1,18,5.0,350.0,2.6
1,18,6.0,340.0,3.1
1,18,7.0,340.0,2.6
1,18,8.0,330.0,2.1
1,18,9.0,330.0,2.1
1,18,10.0,330.0,2.1
1,18,12.0,340.0,2.1
1,18,13.0,320.0,2.6
1,18,14.0,330.0,2.6
1,18,15.0,10.0,2.1
1,18,16.0,340.0,2.6
1,18,17.0,340.0,2.6
1,18,18.0,300.0,2.1
1,18,19.0,340.0,1.5
1,18,20.0,350.0,1.5
1,18,21.0,350.0,1.5
1,18,22.0,340.0,1.5
1,19,1.0,340.0,1.5
1,19,3.0,340.0,1.5
1,19,4.0,330.0,1.5
1,19,5.0,320.0,2.6
1,19,6.0,320.0,1.5
1,19,22.0,350.0,1.5
1,20,10.0,330.0,2.1
1,20,15.0,330.0,2.1
1,20,16.0,340.0,1.5
1,20,17.0,350.0,1.5
1,20,18.0,10.0,1.5
1,20,20.0,360.0,1.5
1,20,21.0,360.0,1.5
1,20,22.0,350.0,1.5
1,20,23.0,350.0,2.1
1,21,1.0,330.0,1.5
1,21,15.0,340.0,1.5
1,21,17.0,350.0,1.5
1,21,18.0,330.0,1.5
1,21,19.0,310.0,1.5
1,21,21.0,350.0,2.1
1,21,22.0,360.0,2.1
1,21,23.0,360.0,2.1
1,22,13.0,330.0,2.6
1,22,16.0,310.0,2.1
1,22,19.0,360.0,1.5
1,22,20.0,340.0,2.1
1,22,21.0,360.0,1.5
1,22,22.0,350.0,1.5
1,23,5.0,350.0,1.5
1,23,17.0,170.0,1.5
1,23,20.0,170.0,4.1
1,23,21.0,160.0,4.1
1,23,22.0,170.0,5.1
1,23,23.0,160.0,4.1
1,24,5.0,150.0,3.1
1,24,8.0,150.0,2.6
1,24,11.0,120.0,2.6
1,24,12.0,150.0,2.6
1,24,13.0,150.0,2.6
1,24,14.0,160.0,2.1
1,24,18.0,180.0,2.1
1,24,19.0,170.0,2.6
1,24,20.0,170.0,3.1
1,24,21.0,170.0,3.6
1,24,22.0,170.0,2.6
1,24,23.0,180.0,2.6
1,27,22.0,170.0,4.1
1,28,9.0,170.0,1.5
1,28,13.0,350.0,2.1
1,28,20.0,360.0,2.1
1,29,14.0,310.0,2.1
1,29,15.0,360.0,2.1
1,29,16.0,320.0,2.6
1,29,17.0,330.0,2.1
1,29,18.0,340.0,2.6
1,29,19.0,340.0,2.1
1,29,20.0,170.0,2.6
1,29,21.0,170.0,3.6
1,30,22.0,340.0,1.5
1,30,23.0,10.0,1.5
1,31,6.0,330.0,1.5
2,1,20.0,30.0,2.1
2,1,21.0,360.0,1.5
2,1,23.0,320.0,1.5
2,2,20.0,360.0,1.5
2,3,5.0,330.0,1.5
2,3,6.0,340.0,2.1
2,3,7.0,340.0,2.6
2,3,8.0,360.0,3.1
2,3,9.0,350.0,2.6
2,3,12.0,360.0,2.1
2,3,13.0,10.0,2.6
2,3,15.0,350.0,2.1
2,3,16.0,360.0,2.6
2,3,18.0,360.0,2.1
2,3,19.0,20.0,1.5
2,3,21.0,360.0,2.1
2,4,3.0,330.0,1.5
2,4,4.0,350.0,2.1
2,4,5.0,330.0,1.5
2,4,6.0,320.0,2.1
2,4,16.0,340.0,1.5
2,4,21.0,320.0,1.5
2,5,3.0,320.0,1.5
2,5,4.0,340.0,1.5
2,5,12.0,350.0,1.5
2,5,13.0,340.0,1.5
2,5,17.0,340.0,1.5
2,5,19.0,340.0,2.1
2,5,21.0,340.0,1.5
2,5,22.0,10.0,1.5
2,6,1.0,330.0,2.6
2,6,5.0,360.0,1.5
2,6,6.0,330.0,1.5
2,6,7.0,340.0,2.6
2,6,9.0,320.0,1.5
2,6,12.0,330.0,1.5
2,6,19.0,60.0,2.1
2,6,20.0,360.0,1.5
2,7,11.0,190.0,1.5
2,7,12.0,180.0,1.5
2,7,13.0,180.0,2.1
2,7,14.0,200.0,2.1
2,9,2.0,360.0,1.5
2,9,3.0,350.0,1.5
2,9,4.0,340.0,2.1
2,9,5.0,30.0,1.5
2,9,6.0,340.0,2.1
2,9,7.0,350.0,2.1
2,9,8.0,320.0,1.5
2,9,9.0,340.0,2.1
2,9,10.0,350.0,2.1
2,9,11.0,350.0,2.1
2,9,14.0,360.0,2.6
2,9,15.0,10.0,1.5
2,9,16.0,340.0,3.1
2,9,18.0,320.0,2.1
2,9,19.0,340.0,2.1
2,9,20.0,350.0,2.6
2,9,21.0,350.0,2.1
2,10,1.0,330.0,1.5
2,10,4.0,330.0,2.1
2,10,6.0,330.0,2.1
2,10,8.0,340.0,2.1
2,11,10.0,350.0,1.5
2,11,21.0,350.0,1.5
2,11,22.0,350.0,1.5
2,12,8.0,190.0,1.5
2,12,13.0,350.0,1.5
2,12,14.0,340.0,1.5
2,12,15.0,340.0,2.1
2,12,16.0,350.0,2.6
2,12,18.0,350.0,1.5
2,12,19.0,10.0,2.1
2,12,20.0,360.0,1.5
2,12,21.0,340.0,1.5
2,12,22.0,350.0,1.5
2,12,23.0,350.0,1.5
2,13,1.0,360.0,1.5
2,13,2.0,350.0,2.1
2,13,3.0,330.0,1.5
2,13,5.0,360.0,1.5
2,13,6.0,320.0,2.1
2,13,10.0,310.0,1.5
2,13,11.0,320.0,2.1
2,13,12.0,330.0,2.1
2,13,15.0,330.0,3.6
2,13,16.0,320.0,2.1
2,13,17.0,350.0,2.1
2,13,18.0,360.0,1.5
2,13,19.0,10.0,2.1
2,13,20.0,350.0,1.5
2,13,21.0,340.0,1.5
2,13,22.0,360.0,1.5
2,14,1.0,360.0,1.5
2,14,2.0,350.0,2.1
2,14,3.0,360.0,2.1
2,14,4.0,340.0,2.1
2,14,6.0,330.0,1.5
2,14,7.0,320.0,2.1
2,14,8.0,330.0,2.6
2,14,11.0,320.0,2.1
2,14,12.0,10.0,2.1
2,14,13.0,330.0,3.1
2,14,14.0,310.0,2.1
2,14,15.0,330.0,3.1
2,14,16.0,350.0,3.1
2,14,17.0,350.0,2.6
2,14,18.0,360.0,2.6
2,14,19.0,350.0,2.6
2,14,20.0,350.0,2.6
2,14,21.0,360.0,2.1
2,14,22.0,10.0,1.5
2,14,23.0,360.0,2.1
2,15,1.0,360.0,2.1
2,15,2.0,340.0,1.5
2,15,3.0,340.0,2.1
2,15,4.0,330.0,2.6
2,15,5.0,350.0,2.6
2,15,6.0,320.0,3.1
2,15,7.0,310.0,3.1
2,15,8.0,10.0,1.5
2,15,9.0,350.0,2.6
2,15,10.0,320.0,4.1
2,15,11.0,320.0,3.1
2,15,12.0,340.0,3.6
2,15,13.0,350.0,2.6
2,15,14.0,350.0,3.6
2,15,15.0,310.0,3.6
2,15,16.0,330.0,2.6
2,15,17.0,330.0,3.6
2,15,18.0,360.0,3.1
2,15,19.0,340.0,2.1
2,15,21.0,350.0,2.1
2,15,22.0,350.0,1.5
2,15,23.0,10.0,1.5
2,16,1.0,330.0,2.1
2,16,2.0,350.0,1.5
2,16,3.0,320.0,2.6
2,16,5.0,350.0,1.5
2,16,6.0,330.0,2.1
2,16,8.0,340.0,1.5
2,16,9.0,350.0,2.1
2,16,10.0,10.0,1.5
2,16,12.0,350.0,2.1
2,16,13.0,320.0,2.6
2,16,15.0,350.0,2.1
2,16,17.0,310.0,2.1
2,16,21.0,340.0,1.5
2,17,1.0,10.0,2.1
2,17,5.0,350.0,1.5
2,17,13.0,320.0,1.5
2,17,21.0,360.0,1.5
2,17,22.0,360.0,1.5
2,18,1.0,360.0,1.5
2,18,2.0,340.0,2.1
2,18,3.0,360.0,1.5
2,18,4.0,350.0,2.1
2,18,5.0,330.0,2.1
2,18,8.0,320.0,2.1
2,18,9.0,330.0,1.5
2,18,15.0,300.0,1.5
2,18,17.0,310.0,2.1
2,18,18.0,360.0,2.1
2,18,19.0,340.0,2.1
2,18,20.0,330.0,2.6
2,18,21.0,360.0,1.5
2,18,22.0,360.0,1.5
2,18,23.0,340.0,2.1
2,19,3.0,340.0,1.5
2,19,6.0,350.0,2.1
2,19,8.0,350.0,1.5
2,19,11.0,340.0,1.5
2,19,13.0,330.0,1.5
2,19,15.0,350.0,1.5
2,19,20.0,10.0,1.5
2,20,4.0,320.0,1.5
2,20,7.0,340.0,2.1
2,20,8.0,320.0,1.5
2,20,15.0,340.0,2.1
2,20,16.0,330.0,2.1
2,20,17.0,340.0,3.1
2,20,19.0,340.0,2.6
2,21,3.0,360.0,2.1
2,21,4.0,340.0,1.5
2,21,10.0,330.0,1.5
2,21,12.0,310.0,1.5
2,21,14.0,350.0,2.6
2,21,15.0,330.0,2.1
2,21,16.0,340.0,1.5
2,21,17.0,300.0,1.5
2,21,18.0,330.0,2.1
2,21,21.0,320.0,1.5
2,22,21.0,160.0,2.1
2,22,23.0,180.0,2.6
2,23,18.0,130.0,2.1
2,23,19.0,100.0,1.5
2,24,20.0,170.0,3.6
2,24,23.0,170.0,1.5
2,25,19.0,180.0,2.1
2,25,20.0,360.0,1.5
2,27,13.0,210.0,1.5
2,27,22.0,300.0,1.5
2,28,10.0,270.0,1.5
2,28,13.0,230.0,1.5
2,28,19.0,90.0,1.5
3,1,23.0,340.0,1.5
3,2,7.0,340.0,2.1
3,2,11.0,300.0,1.5
3,2,14.0,330.0,2.1
3,2,16.0,330.0,2.1
3,2,17.0,20.0,2.1
3,2,18.0,20.0,1.5
3,2,22.0,10.0,1.5
3,2,23.0,360.0,1.5
3,3,1.0,360.0,2.1
3,3,2.0,10.0,1.5
3,3,3.0,350.0,2.1
3,3,4.0,330.0,1.5
3,3,10.0,320.0,1.5
3,3,19.0,350.0,1.5
3,3,20.0,360.0,1.5
3,3,22.0,340.0,1.5
3,3,23.0,350.0,1.5
3,4,1.0,350.0,2.1
3,4,2.0,350.0,2.1
3,4,3.0,310.0,2.6
3,4,4.0,340.0,2.1
3,4,5.0,320.0,3.1
3,4,6.0,310.0,2.6
3,4,8.0,350.0,1.5
3,4,13.0,10.0,1.5
3,4,14.0,330.0,2.1
3,4,15.0,320.0,1.5
3,4,16.0,360.0,1.5
3,4,17.0,350.0,1.5
3,4,20.0,350.0,1.5
3,4,22.0,100.0,3.1
3,5,2.0,10.0,1.5
3,5,6.0,120.0,2.1
3,5,9.0,330.0,1.5
3,5,11.0,350.0,1.5
3,6,6.0,230.0,1.5
3,6,9.0,200.0,2.1
3,6,17.0,210.0,1.5
3,6,22.0,190.0,2.1
3,7,21.0,10.0,1.5
3,7,22.0,20.0,1.5
3,7,23.0,340.0,3.1
3,8,1.0,340.0,2.1
3,8,2.0,330.0,1.5
3,8,6.0,360.0,2.1
3,8,7.0,350.0,2.1
3,8,11.0,300.0,1.5
3,8,14.0,340.0,1.5
3,8,15.0,300.0,1.5
3,8,18.0,360.0,1.5
3,11,11.0,360.0,1.5
3,11,14.0,350.0,1.5
3,11,15.0,350.0,1.5
3,11,16.0,360.0,2.1
3,11,21.0,20.0,1.5
3,12,2.0,340.0,1.5
3,12,6.0,340.0,1.5
3,12,7.0,320.0,1.5
3,12,8.0,340.0,1.5
3,12,11.0,10.0,1.5
3,12,13.0,350.0,1.5
3,12,22.0,360.0,2.1
3,13,1.0,360.0,1.5
3,13,2.0,360.0,1.5
3,13,3.0,350.0,1.5
3,13,4.0,330.0,1.5
3,13,5.0,340.0,2.1
3,13,6.0,310.0,2.1
3,13,8.0,340.0,1.5
3,13,9.0,350.0,1.5
3,13,10.0,330.0,2.1
3,13,11.0,310.0,2.1
3,13,12.0,340.0,2.6
3,13,14.0,340.0,2.1
3,13,15.0,350.0,1.5
3,13,16.0,350.0,2.1
3,13,17.0,330.0,1.5
3,13,18.0,340.0,1.5
3,13,20.0,350.0,1.5
3,13,21.0,360.0,2.1
3,13,22.0,360.0,2.1
3,13,23.0,10.0,1.5
3,14,4.0,360.0,1.5
3,14,7.0,340.0,2.6
3,14,9.0,340.0,2.6
3,14,10.0,330.0,3.1
3,14,11.0,340.0,2.6
3,14,12.0,340.0,2.6
3,14,13.0,360.0,2.1
3,14,15.0,10.0,2.1
3,14,16.0,340.0,2.6
3,14,17.0,340.0,2.6
3,14,20.0,350.0,1.5
3,14,21.0,360.0,2.1
3,14,22.0,330.0,2.6
3,15,1.0,360.0,2.1
3,15,2.0,330.0,2.6
3,15,3.0,320.0,2.6
3,15,5.0,310.0,2.1
3,15,6.0,330.0,2.1
3,15,11.0,320.0,2.1
3,15,12.0,350.0,1.5
3,15,13.0,10.0,1.5
3,15,14.0,330.0,2.6
3,15,15.0,350.0,2.6
3,15,16.0,320.0,3.1
3,15,17.0,330.0,2.6
3,15,18.0,350.0,2.6
3,15,19.0,320.0,2.1
3,15,20.0,360.0,2.1
3,15,21.0,360.0,2.1
3,15,23.0,360.0,2.1
3,16,1.0,360.0,2.1
3,16,2.0,330.0,2.6
3,16,3.0,360.0,1.5
3,16,4.0,350.0,1.5
3,16,5.0,350.0,2.1
3,16,6.0,350.0,1.5
3,16,8.0,360.0,1.5
3,16,10.0,350.0,1.5
3,16,12.0,340.0,1.5
3,16,13.0,320.0,2.1
3,16,21.0,180.0,1.5
3,17,1.0,350.0,2.1
3,17,3.0,360.0,1.5
3,17,4.0,350.0,1.5
3,17,5.0,330.0,2.6
3,17,6.0,340.0,2.6
3,17,9.0,340.0,1.5
3,17,10.0,350.0,1.5
3,17,11.0,10.0,2.1
3,17,12.0,10.0,2.1
3,17,16.0,10.0,3.1
3,17,18.0,360.0,2.1
3,17,19.0,360.0,1.5
3,17,20.0,360.0,1.5
3,17,21.0,350.0,2.1
3,17,22.0,10.0,1.5
3,17,23.0,360.0,1.5
3,18,1.0,350.0,2.6
3,18,2.0,340.0,2.6
3,18,3.0,330.0,3.6
3,18,4.0,340.0,2.6
3,18,5.0,360.0,2.6
3,18,6.0,330.0,2.6
3,18,7.0,320.0,2.1
3,18,8.0,340.0,2.6
3,18,9.0,350.0,2.1
3,18,10.0,320.0,1.5
3,18,11.0,320.0,2.6
3,18,14.0,340.0,2.1
3,18,15.0,320.0,2.1
3,18,16.0,340.0,2.1
3,18,17.0,340.0,2.1
3,18,18.0,340.0,2.1
3,18,19.0,320.0,2.1
3,18,20.0,360.0,2.1
3,18,21.0,350.0,2.1
3,18,22.0,340.0,2.6
3,18,23.0,360.0,1.5
3,19,2.0,30.0,1.5
3,19,5.0,350.0,2.1
3,19,6.0,340.0,1.5
3,19,7.0,350.0,1.5
3,19,8.0,350.0,2.1
3,19,9.0,350.0,1.5
3,19,10.0,350.0,1.5
3,19,11.0,360.0,1.5
3,19,12.0,340.0,2.1
3,19,13.0,350.0,1.5
3,19,14.0,350.0,1.5
3,19,15.0,330.0,1.5
3,19,19.0,140.0,1.5
3,19,20.0,170.0,2.1
3,20,1.0,360.0,1.5
3,20,2.0,360.0,1.5
3,20,3.0,350.0,1.5
3,20,5.0,350.0,2.1
3,20,6.0,330.0,2.1
3,20,7.0,350.0,2.1
3,20,8.0,330.0,2.6
3,20,10.0,340.0,2.1
3,20,11.0,330.0,2.1
3,20,12.0,340.0,2.1
3,20,13.0,340.0,2.6
3,20,14.0,310.0,2.1
3,20,15.0,340.0,2.1
3,20,16.0,340.0,2.6
3,20,17.0,340.0,2.6
3,20,18.0,10.0,1.5
3,20,19.0,320.0,1.5
3,20,20.0,10.0,1.5
3,20,21.0,340.0,1.5
3,20,22.0,350.0,1.5
3,21,1.0,20.0,1.5
3,21,2.0,20.0,1.5
3,21,3.0,340.0,2.6
3,21,4.0,340.0,2.6
3,21,5.0,340.0,2.6
3,21,6.0,360.0,2.1
3,21,7.0,320.0,3.1
3,21,8.0,350.0,2.6
3,21,9.0,330.0,3.6
3,21,10.0,310.0,2.1
3,21,12.0,350.0,2.6
3,21,13.0,330.0,3.1
3,21,14.0,300.0,3.1
3,21,15.0,350.0,3.1
3,21,16.0,360.0,2.6
3,21,17.0,350.0,2.6
3,21,18.0,340.0,2.6
3,21,19.0,340.0,2.6
3,21,20.0,340.0,1.5
3,21,22.0,340.0,2.1
3,22,1.0,360.0,1.5
3,22,2.0,350.0,1.5
3,22,5.0,360.0,1.5
3,22,6.0,10.0,1.5
3,22,8.0,350.0,2.1
3,22,9.0,330.0,2.6
3,22,10.0,360.0,1.5
3,22,11.0,330.0,1.5
3,22,12.0,340.0,2.1
3,22,14.0,330.0,2.1
3,22,16.0,350.0,1.5
3,22,17.0,20.0,1.5
3,22,18.0,10.0,1.5
3,22,19.0,360.0,1.5
3,22,20.0,330.0,1.5
3,23,2.0,260.0,1.5
3,23,14.0,340.0,1.5
3,23,15.0,340.0,1.5
3,23,18.0,50.0,2.6
3,23,19.0,120.0,1.5
3,23,20.0,160.0,3.6
3,23,21.0,170.0,3.6
3,23,23.0,360.0,2.1
3,24,1.0,350.0,2.1
3,24,2.0,350.0,1.5
3,24,3.0,350.0,1.5
3,24,4.0,330.0,2.6
3,24,5.0,320.0,2.1
3,24,6.0,320.0,2.6
3,24,7.0,350.0,1.5
3,24,9.0,320.0,2.1
3,24,10.0,360.0,2.1
3,24,12.0,350.0,2.1
3,24,13.0,360.0,2.6
3,24,14.0,330.0,2.6
3,24,15.0,360.0,3.1
3,24,16.0,360.0,2.1
3,24,22.0,340.0,1.5
3,24,23.0,340.0,1.5
3,25,3.0,10.0,2.1
3,25,4.0,350.0,1.5
3,25,5.0,310.0,1.5
3,25,7.0,340.0,1.5
3,25,8.0,340.0,1.5
3,25,9.0,350.0,1.5
3,25,10.0,340.0,1.5
3,25,11.0,350.0,2.1
3,25,12.0,340.0,1.5
3,25,16.0,350.0,1.5
3,25,18.0,360.0,1.5
3,25,22.0,200.0,4.1
3,26,8.0,330.0,1.5
3,26,9.0,340.0,2.1
3,26,10.0,320.0,1.5
3,26,11.0,360.0,1.5
3,26,12.0,330.0,1.5
3,26,18.0,10.0,2.1
3,26,19.0,10.0,1.5
3,27,3.0,10.0,1.5
3,27,5.0,320.0,2.1
3,27,6.0,330.0,1.5
3,27,7.0,360.0,1.5
3,27,8.0,330.0,1.5
3,27,9.0,320.0,2.1
3,27,11.0,330.0,1.5
3,27,18.0,350.0,1.5
3,28,1.0,260.0,1.5
3,28,10.0,330.0,1.5
3,28,12.0,360.0,1.5
3,28,14.0,360.0,1.5
3,29,6.0,340.0,1.5
3,29,8.0,360.0,1.5
3,29,10.0,330.0,1.5
3,29,11.0,350.0,1.5
3,29,13.0,10.0,1.5
3,29,14.0,340.0,2.1
3,29,15.0,360.0,2.6
3,29,16.0,340.0,1.5
3,29,17.0,350.0,1.5
3,30,4.0,320.0,1.5
3,30,6.0,350.0,1.5
3,30,7.0,20.0,1.5
3,30,19.0,330.0,1.5
3,31,1.0,340.0,1.5
3,31,2.0,340.0,1.5
3,31,4.0,340.0,1.5
3,31,19.0,140.0,2.1
3,31,20.0,160.0,3.6
3,31,21.0,150.0,3.1
3,31,22.0,160.0,3.1
3,31,23.0,160.0,2.1
4,1,2.0,10.0,1.5
4,1,7.0,310.0,1.5
4,1,10.0,330.0,1.5
4,1,12.0,10.0,1.5
4,1,13.0,330.0,2.1
4,1,16.0,350.0,1.5
4,1,18.0,360.0,1.5
4,1,20.0,10.0,1.5
4,1,21.0,360.0,1.5
4,2,2.0,10.0,1.5
4,2,3.0,350.0,1.5
4,2,10.0,340.0,1.5
4,2,11.0,330.0,2.1
4,2,12.0,330.0,2.1
4,2,13.0,330.0,1.5
4,2,15.0,340.0,1.5
4,2,16.0,360.0,1.5
4,2,20.0,340.0,2.1
4,2,23.0,350.0,1.5
4,3,2.0,340.0,1.5
4,3,4.0,330.0,2.1
4,3,6.0,330.0,2.1
4,3,7.0,10.0,1.5
4,3,8.0,340.0,2.1
4,3,9.0,340.0,1.5
4,3,10.0,310.0,1.5
4,3,11.0,320.0,1.5
4,3,12.0,310.0,1.5
4,3,17.0,10.0,1.5
4,3,19.0,160.0,3.1
4,4,2.0,360.0,2.1
4,4,3.0,10.0,1.5
4,4,6.0,350.0,1.5
4,4,10.0,170.0,1.5
4,4,13.0,210.0,1.5
4,4,18.0,30.0,2.1
4,4,22.0,170.0,3.1
4,4,23.0,160.0,4.1
4,5,1.0,350.0,1.5
4,5,4.0,350.0,1.5
4,5,6.0,330.0,1.5
4,5,8.0,340.0,2.1
4,5,10.0,350.0,1.5
4,5,11.0,350.0,1.5
4,5,13.0,320.0,1.5
4,5,14.0,350.0,1.5
4,5,16.0,360.0,2.1
4,5,17.0,30.0,2.1
4,5,18.0,10.0,2.1
4,6,1.0,350.0,2.1
4,6,2.0,10.0,2.1
4,6,3.0,10.0,1.5
4,6,5.0,340.0,2.6
4,6,6.0,360.0,2.6
4,6,7.0,340.0,2.1
4,6,9.0,340.0,2.1
4,6,10.0,330.0,2.1
4,6,11.0,320.0,3.1
4,6,12.0,310.0,3.1
4,6,13.0,320.0,3.1
4,6,14.0,360.0,2.6
4,6,15.0,340.0,2.6
4,6,16.0,360.0,2.1
4,6,18.0,340.0,2.1
4,7,9.0,10.0,2.1
4,7,10.0,340.0,3.1
4,7,11.0,340.0,1.5
4,7,14.0,330.0,2.1
4,7,15.0,320.0,2.1
4,7,16.0,330.0,2.1
4,7,17.0,340.0,1.5
4,7,18.0,200.0,5.1
4,7,19.0,210.0,4.6
4,8,3.0,330.0,3.6
4,8,4.0,340.0,1.5
4,8,7.0,320.0,1.5
4,8,10.0,360.0,2.1
4,8,13.0,350.0,1.5
4,8,14.0,330.0,1.5
4,8,17.0,160.0,3.6
4,8,23.0,130.0,2.1
4,10,4.0,350.0,2.1
4,10,7.0,340.0,2.1
4,10,8.0,320.0,2.6
4,10,9.0,340.0,2.1
4,10,10.0,330.0,2.1
4,10,11.0,350.0,1.5
4,10,12.0,360.0,2.1
4,10,13.0,340.0,2.1
4,10,14.0,350.0,2.1
4,10,16.0,310.0,2.1
4,10,21.0,180.0,1.5
4,11,2.0,350.0,3.1
4,11,4.0,360.0,1.5
4,11,5.0,330.0,1.5
4,11,7.0,320.0,2.1
4,11,8.0,350.0,1.5
4,11,9.0,350.0,1.5
4,11,16.0,10.0,2.1
4,11,17.0,20.0,2.1
4,11,18.0,360.0,1.5
4,11,22.0,10.0,1.5
4,11,23.0,340.0,2.1
4,12,2.0,10.0,1.5
4,12,5.0,280.0,2.1
4,12,6.0,360.0,1.5
4,12,7.0,360.0,2.1
4,13,16.0,20.0,1.5
4,13,20.0,40.0,2.1
4,13,21.0,160.0,3.6
4,13,23.0,160.0,2.6
4,14,10.0,340.0,1.5
4,14,17.0,180.0,2.1
4,14,18.0,160.0,3.6
4,14,21.0,150.0,4.1
4,15,15.0,190.0,1.5
4,15,17.0,350.0,1.5
4,15,20.0,180.0,2.6
4,15,21.0,50.0,4.6
4,16,21.0,170.0,1.5
4,17,1.0,10.0,1.5
4,17,2.0,360.0,1.5
4,17,3.0,10.0,1.5
4,17,4.0,10.0,1.5
4,17,5.0,360.0,1.5
4,17,7.0,350.0,1.5
4,17,8.0,340.0,1.5
4,17,9.0,340.0,2.1
4,18,3.0,350.0,1.5
4,18,6.0,340.0,1.5
4,18,7.0,350.0,2.1
4,18,8.0,350.0,2.1
4,18,10.0,360.0,1.5
4,18,11.0,340.0,2.1
4,18,12.0,340.0,1.5
4,18,13.0,360.0,2.1
4,18,14.0,360.0,1.5
4,18,15.0,350.0,2.1
4,19,9.0,250.0,2.1
4,19,10.0,200.0,1.5
4,19,11.0,200.0,2.1
4,19,12.0,220.0,2.1
4,19,13.0,220.0,1.5
4,19,14.0,220.0,1.5
4,19,16.0,10.0,1.5
4,19,20.0,360.0,1.5
4,19,22.0,350.0,1.5
4,20,2.0,350.0,1.5
4,20,3.0,10.0,1.5
4,20,5.0,320.0,2.1
4,20,6.0,340.0,2.1
4,20,7.0,330.0,2.1
4,20,8.0,360.0,1.5
4,20,9.0,340.0,2.1
