month,day,hour,WD,WS
1,30,19.0,190.0,3.1
1,30,20.0,250.0,4.6
1,30,21.0,260.0,4.6
1,30,23.0,250.0,2.1
1,31,4.0,220.0,2.1
1,31,5.0,220.0,2.6
1,31,6.0,220.0,2.1
1,31,7.0,220.0,1.5
1,31,9.0,230.0,1.5
1,31,10.0,230.0,1.5
1,31,11.0,220.0,2.1
1,31,12.0,210.0,2.6
1,31,13.0,220.0,2.1
1,31,17.0,220.0,3.6
1,31,18.0,220.0,4.1
1,31,20.0,230.0,4.1
1,31,21.0,210.0,3.6
1,31,22.0,210.0,3.1
1,31,23.0,230.0,1.5
2,1,13.0,210.0,1.5
2,1,14.0,260.0,1.5
2,1,16.0,230.0,2.6
2,1,18.0,210.0,4.6
2,1,19.0,220.0,4.6
2,1,20.0,240.0,4.6
2,1,21.0,220.0,4.6
2,2,1.0,40.0,2.1
2,2,11.0,70.0,2.1
2,2,13.0,40.0,2.6
2,2,16.0,80.0,4.1
2,2,17.0,70.0,3.1
2,2,20.0,70.0,2.1
2,3,2.0,40.0,1.5
2,3,3.0,50.0,2.6
2,3,5.0,40.0,2.6
2,3,7.0,50.0,2.1
2,3,8.0,70.0,2.1
2,3,9.0,50.0,2.1
2,3,13.0,40.0,1.5
2,3,16.0,60.0,2.6
2,3,17.0,70.0,3.1
2,3,20.0,360.0,3.6
2,3,21.0,10.0,3.1
2,3,23.0,350.0,2.6
2,4,2.0,30.0,1.5
2,4,3.0,30.0,1.5
2,4,6.0,60.0,2.6
2,4,7.0,40.0,3.1
2,4,9.0,10.0,2.1
2,4,10.0,50.0,1.5
2,4,12.0,40.0,2.6
2,4,16.0,130.0,2.1
2,4,19.0,60.0,2.6
2,4,20.0,260.0,2.6
2,4,21.0,270.0,2.1
2,4,23.0,190.0,1.5
2,5,2.0,220.0,1.5
2,5,3.0,230.0,1.5
2,5,4.0,270.0,3.1
2,5,8.0,230.0,2.1
2,5,9.0,210.0,1.5
2,5,10.0,210.0,2.1
2,5,15.0,260.0,3.1
2,5,21.0,220.0,2.6
2,5,22.0,190.0,3.6
2,5,23.0,220.0,2.1
2,7,2.0,200.0,1.5
2,7,4.0,230.0,1.5
2,7,5.0,210.0,2.1
2,7,7.0,220.0,1.5
2,7,11.0,220.0,1.5
2,7,18.0,250.0,4.6
2,7,19.0,230.0,4.6
2,7,20.0,200.0,5.7
2,7,23.0,210.0,1.5
2,8,1.0,240.0,1.5
2,8,5.0,270.0,1.5
2,8,10.0,210.0,1.5
2,8,11.0,250.0,2.1
2,8,17.0,210.0,1.5
2,8,19.0,190.0,3.6
2,8,20.0,190.0,2.1
2,8,23.0,250.0,1.5
2,9,1.0,210.0,5.1
2,9,3.0,300.0,2.1
2,9,6.0,330.0,4.1
2,9,7.0,320.0,2.1
2,9,11.0,310.0,3.1
2,9,14.0,320.0,3.1
2,9,15.0,310.0,1.5
2,9,18.0,250.0,3.6
2,9,19.0,280.0,4.6
2,9,20.0,280.0,4.6
2,9,21.0,290.0,2.6
2,10,18.0,250.0,2.6
2,10,20.0,210.0,4.6
2,10,22.0,250.0,4.1
2,10,23.0,250.0,1.5
2,11,2.0,210.0,1.5
2,11,4.0,220.0,2.1
2,11,5.0,220.0,2.1
2,11,6.0,240.0,2.1
2,11,7.0,250.0,2.6
2,11,8.0,210.0,2.6
2,11,12.0,200.0,1.5
2,11,13.0,220.0,1.5
2,11,14.0,210.0,1.5
2,11,15.0,230.0,2.1
2,11,16.0,270.0,1.5
2,11,17.0,270.0,2.1
2,11,18.0,270.0,1.5
2,11,21.0,250.0,1.5
2,11,22.0,250.0,2.6
2,11,23.0,260.0,3.6
2,12,6.0,220.0,1.5
2,12,7.0,240.0,1.5
2,12,9.0,250.0,1.5
2,12,14.0,260.0,2.6
2,12,15.0,260.0,2.6
2,12,17.0,240.0,3.1
2,12,18.0,260.0,5.1
2,12,19.0,250.0,3.6
2,12,20.0,290.0,6.2
2,12,21.0,310.0,4.6
2,12,22.0,270.0,3.6
2,12,23.0,330.0,4.1
2,13,1.0,340.0,3.6
2,13,7.0,320.0,3.6
2,13,9.0,30.0,1.5
2,13,11.0,40.0,1.5
2,13,17.0,80.0,2.6
2,13,18.0,90.0,3.1
2,13,23.0,50.0,1.5
2,14,16.0,80.0,1.5
2,14,17.0,130.0,2.1
2,14,20.0,280.0,1.5
2,15,1.0,60.0,1.5
2,15,6.0,40.0,1.5
2,15,7.0,90.0,2.1
2,15,9.0,100.0,1.5
2,15,17.0,350.0,4.1
2,15,19.0,340.0,4.1
2,16,4.0,290.0,2.6
2,16,5.0,320.0,2.1
2,16,9.0,200.0,1.5
2,16,10.0,210.0,1.5
2,16,15.0,200.0,1.5
2,16,19.0,240.0,4.1
2,16,21.0,210.0,3.1
2,16,22.0,280.0,4.1
2,17,3.0,210.0,1.5
2,17,8.0,230.0,1.5
2,17,11.0,210.0,1.5
2,17,13.0,180.0,1.5
2,17,20.0,210.0,3.6
2,17,22.0,220.0,3.1
2,17,23.0,200.0,3.1
2,18,15.0,250.0,2.1
2,18,18.0,220.0,1.5
2,18,23.0,260.0,2.1
2,19,1.0,260.0,2.1
2,19,3.0,230.0,1.5
2,19,19.0,90.0,2.1
2,19,20.0,90.0,2.1
2,19,21.0,170.0,1.5
2,19,23.0,190.0,1.5
2,20,14.0,70.0,1.5
2,20,15.0,70.0,3.1
2,20,16.0,70.0,1.5
2,20,21.0,260.0,1.5
2,21,12.0,50.0,1.5
2,21,19.0,140.0,4.6
2,21,20.0,180.0,2.1
2,21,21.0,170.0,2.1
2,21,22.0,230.0,1.5
2,21,23.0,250.0,3.1
2,22,13.0,70.0,1.5
2,22,14.0,50.0,1.5
2,22,15.0,40.0,1.5
2,22,21.0,50.0,2.1
2,22,23.0,80.0,1.5
2,23,20.0,270.0,2.1
2,23,21.0,200.0,1.5
2,23,22.0,220.0,2.1
2,24,6.0,230.0,1.5
2,24,15.0,250.0,2.6
2,24,18.0,200.0,4.1
2,24,19.0,200.0,5.1
2,24,20.0,190.0,3.6
2,24,21.0,190.0,4.1
2,24,22.0,200.0,5.1
2,24,23.0,200.0,4.1
2,25,1.0,200.0,2.1
2,25,2.0,190.0,3.1
2,25,3.0,190.0,4.1
2,25,5.0,200.0,4.6
2,25,6.0,250.0,3.6
2,25,8.0,250.0,4.1
2,25,9.0,220.0,2.1
2,25,10.0,200.0,2.1
2,25,11.0,200.0,2.1
2,25,12.0,270.0,2.6
2,25,14.0,270.0,5.1
2,25,15.0,250.0,3.6
2,25,16.0,260.0,5.7
2,25,17.0,280.0,5.7
2,25,18.0,260.0,4.6
2,25,19.0,290.0,5.7
2,25,20.0,300.0,4.1
2,25,21.0,260.0,3.6
2,25,22.0,280.0,3.6
2,25,23.0,270.0,4.6
2,26,1.0,290.0,2.6
2,26,15.0,80.0,2.1
2,26,17.0,140.0,2.1
2,26,22.0,170.0,2.1
2,27,7.0,80.0,1.5
2,27,12.0,80.0,1.5
2,27,14.0,70.0,1.5
2,27,15.0,90.0,1.5
2,27,16.0,250.0,1.5
2,27,17.0,210.0,2.6
2,27,20.0,260.0,2.1
2,27,21.0,270.0,2.1
2,28,1.0,200.0,2.1
2,28,11.0,200.0,1.5
2,28,12.0,220.0,1.5
2,28,16.0,210.0,2.1
2,28,20.0,330.0,1.5
3,1,3.0,200.0,1.5
3,1,4.0,220.0,1.5
3,1,9.0,210.0,3.6
3,1,10.0,210.0,6.2
3,1,11.0,210.0,4.6
3,1,12.0,210.0,4.1
3,1,13.0,200.0,4.6
3,1,14.0,210.0,4.1
3,1,15.0,210.0,6.2
3,1,16.0,240.0,6.7
3,1,17.0,270.0,3.6
3,1,19.0,230.0,4.1
3,1,20.0,210.0,2.6
3,1,21.0,220.0,2.6
3,1,22.0,210.0,3.6
3,1,23.0,220.0,2.1
3,2,2.0,290.0,6.2
3,2,3.0,300.0,4.1
3,2,4.0,320.0,3.6
3,2,5.0,340.0,2.6
3,2,8.0,350.0,3.6
3,2,10.0,330.0,2.1
3,2,17.0,260.0,2.6
3,2,18.0,240.0,3.6
3,2,21.0,260.0,3.6
3,2,22.0,270.0,3.6
3,2,23.0,280.0,3.1
3,3,1.0,270.0,2.6
3,3,16.0,340.0,3.1
3,3,17.0,260.0,3.6
3,3,18.0,290.0,5.1
3,3,22.0,340.0,4.1
3,4,14.0,70.0,1.5
3,4,16.0,80.0,1.5
3,4,22.0,170.0,3.1
3,4,23.0,170.0,2.6
3,5,12.0,60.0,1.5
3,5,14.0,80.0,1.5
3,5,16.0,280.0,1.5
3,5,19.0,190.0,2.6
3,5,20.0,290.0,2.1
3,5,22.0,270.0,2.6
3,6,6.0,200.0,1.5
3,6,17.0,200.0,3.1
3,6,18.0,190.0,5.1
3,6,19.0,200.0,5.7
3,6,20.0,170.0,6.2
3,6,21.0,180.0,5.1
3,6,22.0,200.0,5.1
3,6,23.0,180.0,4.6
3,7,1.0,180.0,3.6
3,7,2.0,200.0,2.1
3,7,3.0,200.0,3.6
3,7,4.0,200.0,4.1
3,7,6.0,230.0,2.1
3,7,7.0,200.0,3.1
3,7,8.0,210.0,4.1
3,7,9.0,200.0,5.1
3,7,10.0,200.0,4.1
3,7,11.0,200.0,6.2
3,7,12.0,210.0,4.6
3,7,13.0,210.0,2.1
3,7,15.0,220.0,4.1
3,7,16.0,200.0,4.6
3,7,17.0,210.0,6.2
3,7,19.0,210.0,2.6
3,7,22.0,170.0,2.6
3,7,23.0,210.0,3.6
3,8,1.0,230.0,1.5
3,8,4.0,260.0,4.6
3,8,11.0,210.0,1.5
3,8,15.0,250.0,2.6
3,8,17.0,250.0,3.6
3,8,20.0,210.0,3.6
3,9,16.0,260.0,2.1
3,9,21.0,180.0,3.6
3,10,4.0,210.0,1.5
3,10,8.0,110.0,3.1
3,10,13.0,220.0,2.6
3,10,14.0,330.0,2.6
3,10,16.0,340.0,5.1
3,10,17.0,330.0,5.1
3,10,18.0,350.0,5.7
3,10,19.0,330.0,4.6
3,10,21.0,300.0,4.6
3,10,22.0,350.0,4.1
3,10,23.0,310.0,4.6
3,11,1.0,360.0,2.1
3,11,4.0,320.0,1.5
3,11,10.0,40.0,1.5
3,11,12.0,40.0,3.1
3,11,13.0,60.0,3.6
3,11,16.0,50.0,2.6
3,11,17.0,60.0,4.1
3,11,19.0,80.0,2.6
3,11,20.0,80.0,2.1
3,11,21.0,90.0,3.1
3,12,3.0,50.0,1.5
3,12,4.0,60.0,1.5
3,12,6.0,60.0,1.5
3,12,23.0,30.0,2.1
3,13,1.0,50.0,1.5
3,13,16.0,280.0,2.1
3,13,17.0,170.0,3.6
3,13,20.0,120.0,2.1
3,14,4.0,270.0,1.5
3,14,10.0,340.0,1.5
3,14,13.0,340.0,2.6
3,14,14.0,330.0,6.2
3,14,15.0,330.0,4.1
3,14,16.0,360.0,3.6
3,14,20.0,340.0,3.6
3,14,21.0,350.0,2.6
3,14,23.0,330.0,3.1
3,15,2.0,330.0,2.1
3,15,4.0,340.0,4.1
3,15,5.0,340.0,3.6
3,15,6.0,350.0,3.6
3,15,7.0,320.0,3.6
3,15,8.0,330.0,2.1
3,15,9.0,350.0,5.1
3,15,10.0,330.0,3.1
3,15,11.0,360.0,3.6
3,15,13.0,340.0,4.1
3,15,14.0,350.0,3.6
3,15,15.0,310.0,3.1
3,15,16.0,300.0,4.1
3,15,17.0,340.0,2.6
3,15,18.0,330.0,4.1
3,15,19.0,300.0,3.1
3,15,21.0,280.0,3.1
3,15,22.0,290.0,3.1
3,15,23.0,320.0,3.6
3,16,1.0,280.0,2.1
3,16,2.0,270.0,1.5
3,16,14.0,200.0,1.5
3,16,16.0,140.0,2.1
3,16,20.0,190.0,2.6
3,16,21.0,220.0,2.1
3,16,22.0,100.0,2.6
3,16,23.0,220.0,2.1
3,17,17.0,270.0,3.6
3,17,18.0,260.0,4.1
3,18,4.0,260.0,1.5
3,18,7.0,290.0,1.5
3,18,10.0,210.0,1.5
3,18,11.0,210.0,2.1
3,18,12.0,250.0,2.1
3,18,14.0,220.0,2.1
3,18,15.0,250.0,3.1
3,18,16.0,290.0,3.6
3,18,17.0,240.0,4.1
3,18,18.0,240.0,5.1
3,18,19.0,280.0,4.1
3,18,20.0,250.0,5.1
3,18,21.0,270.0,4.1
3,18,22.0,280.0,6.2
3,18,23.0,300.0,3.6
3,19,1.0,280.0,3.6
3,19,2.0,350.0,3.1
3,19,3.0,350.0,4.1
3,19,4.0,360.0,2.6
3,19,13.0,10.0,2.6
3,19,17.0,70.0,2.6
3,19,18.0,60.0,3.6
3,19,20.0,120.0,2.6
3,19,22.0,310.0,2.1
3,19,23.0,90.0,1.5
3,20,18.0,210.0,2.6
3,20,20.0,150.0,2.1
3,20,21.0,160.0,2.1
3,21,5.0,70.0,2.6
3,21,16.0,270.0,1.5
3,21,17.0,260.0,2.6
3,21,19.0,80.0,2.1
3,21,23.0,350.0,2.6
3,22,1.0,330.0,4.1
3,22,2.0,330.0,3.6
3,22,7.0,350.0,1.5
3,22,13.0,40.0,3.1
3,22,18.0,70.0,4.1
3,22,19.0,40.0,3.6
3,22,20.0,50.0,4.1
3,22,21.0,30.0,3.6
3,23,1.0,70.0,1.5
3,23,3.0,40.0,2.1
3,23,4.0,40.0,2.1
3,23,6.0,50.0,2.1
3,23,7.0,50.0,2.1
3,23,8.0,60.0,2.1
3,23,9.0,60.0,2.1
3,23,12.0,60.0,1.5
3,23,13.0,60.0,1.5
3,23,17.0,180.0,3.6
3,23,18.0,170.0,3.6
3,23,22.0,190.0,3.1
3,23,23.0,180.0,2.1
3,24,5.0,250.0,1.5
3,24,15.0,240.0,4.1
3,24,16.0,190.0,4.1
3,24,17.0,220.0,4.6
3,24,18.0,190.0,4.6
3,24,19.0,230.0,4.6
3,24,20.0,180.0,5.1
3,24,21.0,160.0,6.7
3,24,23.0,210.0,3.1
3,25,1.0,200.0,2.1
3,25,2.0,200.0,2.1
3,25,3.0,180.0,1.5
3,25,4.0,270.0,1.5
3,25,11.0,210.0,1.5
3,25,15.0,190.0,5.7
3,25,16.0,170.0,5.1
3,25,17.0,180.0,5.7
3,25,18.0,160.0,4.6
3,25,19.0,190.0,4.6
3,25,20.0,180.0,5.1
3,25,21.0,210.0,4.1
3,25,22.0,190.0,3.1
3,25,23.0,180.0,1.5
3,26,1.0,170.0,3.1
3,26,2.0,160.0,2.1
3,26,8.0,210.0,2.1
3,26,15.0,190.0,2.1
3,26,16.0,280.0,1.5
3,26,17.0,290.0,2.1
3,26,20.0,210.0,4.6
3,26,21.0,220.0,4.1
3,27,2.0,230.0,1.5
3,27,4.0,210.0,1.5
3,27,15.0,250.0,1.5
3,27,16.0,330.0,1.5
3,27,19.0,230.0,3.6
3,27,20.0,230.0,3.1
3,27,21.0,170.0,3.6
3,27,22.0,200.0,3.1
3,27,23.0,190.0,2.1
3,28,1.0,270.0,4.6
3,28,5.0,100.0,3.1
3,28,13.0,210.0,1.5
3,28,14.0,250.0,3.1
3,28,15.0,260.0,3.6
3,28,17.0,290.0,3.6
3,28,19.0,290.0,2.6
3,28,20.0,280.0,3.6
3,28,21.0,210.0,2.6
3,29,14.0,60.0,3.6
3,29,16.0,80.0,2.6
3,29,22.0,180.0,3.1
3,29,23.0,160.0,3.1
3,30,16.0,180.0,6.2
3,30,17.0,170.0,5.7
3,30,18.0,180.0,6.2
3,30,19.0,160.0,6.2
3,30,20.0,180.0,5.7
3,30,21.0,190.0,4.6
3,30,22.0,190.0,5.1
3,30,23.0,190.0,4.1
3,31,2.0,200.0,7.7
3,31,3.0,190.0,4.1
3,31,4.0,190.0,3.1
3,31,8.0,210.0,2.6
3,31,15.0,270.0,3.1
3,31,16.0,250.0,2.6
3,31,17.0,250.0,3.6
3,31,18.0,260.0,5.1
3,31,20.0,230.0,3.6
3,31,21.0,280.0,4.6
3,31,23.0,270.0,3.6
4,1,1.0,270.0,4.1
4,1,2.0,270.0,1.5
4,1,3.0,310.0,2.6
4,1,4.0,280.0,3.1
4,1,5.0,280.0,2.1
4,1,7.0,310.0,2.6
4,1,9.0,260.0,1.5
4,1,10.0,230.0,1.5
4,1,13.0,230.0,1.5
4,1,14.0,360.0,2.6
4,1,17.0,250.0,1.5
4,1,19.0,100.0,2.1
4,1,22.0,50.0,2.1
4,2,1.0,60.0,3.1
4,2,3.0,50.0,1.5
4,2,4.0,70.0,1.5
4,2,5.0,50.0,1.5
4,2,12.0,50.0,1.5
4,2,14.0,50.0,2.6
4,2,21.0,310.0,2.6
4,3,12.0,290.0,1.5
4,3,15.0,80.0,1.5
4,3,17.0,210.0,2.1
4,3,18.0,140.0,3.1
4,3,19.0,100.0,1.5
4,3,21.0,220.0,4.6
4,3,23.0,200.0,4.6
4,4,1.0,200.0,1.5
4,4,2.0,210.0,1.5
4,4,7.0,210.0,3.6
4,4,8.0,210.0,2.6
4,4,10.0,250.0,4.1
4,4,11.0,210.0,2.1
4,4,14.0,220.0,2.6
4,4,17.0,220.0,3.6
4,4,18.0,230.0,3.6
4,4,21.0,200.0,3.6
4,4,23.0,200.0,4.1
4,5,9.0,260.0,1.5
4,5,19.0,200.0,4.6
4,5,20.0,210.0,5.1
4,5,21.0,200.0,4.1
4,5,22.0,190.0,6.7
4,5,23.0,180.0,3.6
4,6,1.0,230.0,3.6
4,6,3.0,200.0,1.5
4,6,5.0,270.0,4.6
4,6,6.0,250.0,3.6
4,6,7.0,260.0,3.1
4,6,10.0,250.0,4.1
4,6,11.0,250.0,4.6
4,6,12.0,240.0,5.1
4,6,13.0,240.0,4.1
4,6,14.0,240.0,4.6
4,6,15.0,260.0,4.6
4,6,16.0,250.0,4.1
4,6,17.0,260.0,5.7
4,6,18.0,250.0,4.6
4,6,19.0,250.0,6.2
4,6,20.0,270.0,5.1
4,6,21.0,270.0,5.1
4,6,22.0,260.0,3.1
4,7,1.0,300.0,2.1
4,7,2.0,280.0,2.6
4,7,3.0,280.0,3.6
4,7,4.0,280.0,5.1
4,7,5.0,280.0,3.6
4,7,6.0,300.0,3.1
4,7,8.0,270.0,2.6
4,7,9.0,230.0,1.5
4,7,10.0,260.0,2.6
4,7,13.0,230.0,2.1
4,7,14.0,280.0,4.1
4,7,15.0,270.0,3.6
4,7,16.0,280.0,5.1
4,7,17.0,320.0,4.1
4,7,18.0,310.0,4.1
4,7,19.0,280.0,3.6
4,7,20.0,300.0,3.6
4,7,21.0,320.0,5.1
4,7,22.0,310.0,3.6
4,7,23.0,300.0,3.6
4,8,1.0,310.0,2.1
4,8,3.0,200.0,1.5
4,8,18.0,180.0,2.6
4,8,19.0,90.0,1.5
4,8,21.0,190.0,2.6
4,8,22.0,170.0,2.1
4,8,23.0,200.0,2.6
4,9,13.0,70.0,1.5
4,9,14.0,90.0,2.1
4,9,17.0,170.0,3.6
4,9,18.0,220.0,4.6
4,9,19.0,200.0,4.1
4,9,20.0,210.0,3.6
4,9,22.0,200.0,3.6
4,10,2.0,260.0,1.5
4,10,4.0,220.0,2.6
4,10,8.0,260.0,2.6
4,10,10.0,210.0,2.1
4,10,15.0,250.0,3.6
4,10,16.0,200.0,4.6
4,10,17.0,200.0,5.1
4,10,18.0,200.0,3.6
4,10,19.0,200.0,5.1
4,10,20.0,230.0,3.6
4,10,21.0,240.0,4.1
4,10,22.0,220.0,3.1
4,11,1.0,210.0,1.5
4,11,10.0,220.0,1.5
4,11,11.0,220.0,1.5
4,11,14.0,260.0,2.6
4,11,16.0,260.0,2.6
4,11,20.0,170.0,3.1
4,11,21.0,170.0,3.1
4,11,22.0,190.0,2.6
4,11,23.0,190.0,3.1
4,12,2.0,290.0,1.5
