month,day,hour,WD,WS
1,22,15.0,330.0,1.5
1,23,19.0,130.0,1.5
1,25,13.0,310.0,1.5
1,25,17.0,300.0,1.5
1,25,18.0,290.0,2.6
1,25,21.0,280.0,2.6
1,25,23.0,280.0,3.6
1,26,1.0,270.0,3.1
1,26,2.0,290.0,1.5
1,26,3.0,280.0,3.1
1,26,4.0,270.0,1.5
1,26,18.0,80.0,1.5
1,27,14.0,280.0,1.5
1,27,18.0,120.0,1.5
1,28,17.0,270.0,2.1
1,28,18.0,120.0,2.1
1,29,1.0,330.0,1.5
1,29,4.0,290.0,1.5
1,29,5.0,310.0,1.5
1,30,5.0,330.0,1.5
1,30,20.0,270.0,4.1
1,30,23.0,270.0,4.1
1,31,12.0,270.0,3.6
1,31,13.0,270.0,3.6
1,31,17.0,260.0,5.1
1,31,18.0,270.0,4.1
1,31,19.0,290.0,3.6
1,31,20.0,290.0,5.1
1,31,21.0,240.0,4.1
2,1,1.0,270.0,4.6
2,1,2.0,280.0,4.1
2,1,3.0,240.0,3.6
2,1,4.0,270.0,3.6
2,1,6.0,280.0,5.1
2,1,7.0,280.0,4.1
2,1,9.0,250.0,4.1
2,1,17.0,50.0,1.5
2,1,23.0,350.0,1.5
2,3,1.0,290.0,1.5
2,3,4.0,300.0,1.5
2,3,23.0,110.0,1.5
2,4,6.0,250.0,1.5
2,4,12.0,270.0,3.6
2,4,14.0,270.0,5.1
2,4,17.0,250.0,5.1
2,4,18.0,280.0,3.6
2,4,19.0,290.0,5.1
2,4,20.0,250.0,5.1
2,4,21.0,250.0,4.1
2,4,22.0,260.0,5.1
2,4,23.0,260.0,3.6
2,5,3.0,270.0,4.1
2,5,4.0,260.0,4.6
2,5,5.0,270.0,4.1
2,5,6.0,270.0,3.6
2,5,7.0,270.0,4.1
2,5,9.0,260.0,3.6
2,5,12.0,260.0,4.1
2,5,13.0,260.0,4.6
2,5,14.0,270.0,6.2
2,5,15.0,270.0,4.1
2,5,16.0,260.0,5.1
2,5,17.0,260.0,6.2
2,5,18.0,270.0,4.1
2,5,19.0,260.0,4.1
2,5,20.0,250.0,5.1
2,5,21.0,280.0,4.1
2,5,22.0,260.0,5.1
2,5,23.0,250.0,4.6
2,6,18.0,250.0,4.1
2,6,19.0,260.0,4.6
2,6,20.0,250.0,4.1
2,6,22.0,270.0,4.6
2,6,23.0,260.0,3.1
2,7,2.0,260.0,4.6
2,7,4.0,260.0,3.6
2,7,6.0,260.0,3.1
2,7,8.0,260.0,2.6
2,7,13.0,280.0,3.1
2,7,14.0,280.0,2.1
2,8,1.0,260.0,4.6
2,8,3.0,280.0,4.6
2,8,7.0,280.0,4.6
2,8,8.0,260.0,3.6
2,8,10.0,300.0,4.1
2,8,11.0,260.0,3.6
2,8,20.0,260.0,5.7
2,8,21.0,280.0,4.1
2,8,22.0,270.0,4.1
2,9,4.0,260.0,1.5
2,9,7.0,10.0,2.1
2,9,20.0,250.0,3.6
2,10,6.0,250.0,4.1
2,10,10.0,260.0,4.6
2,10,13.0,270.0,3.6
2,10,22.0,260.0,3.6
2,11,6.0,270.0,3.6
2,11,8.0,280.0,2.1
2,11,9.0,260.0,2.6
2,11,14.0,290.0,2.1
2,11,16.0,280.0,4.6
2,11,17.0,280.0,4.6
2,11,18.0,280.0,5.7
2,11,19.0,270.0,6.2
2,11,20.0,260.0,4.6
2,11,21.0,270.0,5.7
2,11,23.0,280.0,3.6
2,12,2.0,310.0,2.1
2,12,6.0,320.0,1.5
2,12,21.0,120.0,1.5
2,12,22.0,120.0,1.5
2,13,8.0,290.0,1.5
2,13,10.0,280.0,1.5
2,13,13.0,300.0,1.5
2,13,17.0,120.0,1.5
2,13,18.0,120.0,2.1
2,14,3.0,290.0,2.1
2,14,22.0,130.0,1.5
2,15,19.0,120.0,2.1
2,15,20.0,110.0,1.5
2,16,1.0,310.0,1.5
2,16,5.0,300.0,1.5
2,16,7.0,290.0,1.5
2,16,18.0,110.0,1.5
2,16,22.0,270.0,4.1
2,17,1.0,270.0,4.6
2,17,8.0,270.0,3.6
2,17,9.0,270.0,4.1
2,17,13.0,280.0,2.6
2,17,14.0,290.0,3.1
2,18,1.0,320.0,1.5
2,19,15.0,120.0,1.5
2,19,20.0,260.0,3.6
2,19,23.0,260.0,4.1
2,20,8.0,270.0,3.6
2,20,13.0,290.0,1.5
2,20,23.0,260.0,4.1
2,21,13.0,270.0,4.1
2,21,14.0,250.0,4.6
2,21,15.0,270.0,5.7
2,21,16.0,270.0,5.1
2,21,17.0,260.0,6.2
2,21,19.0,270.0,6.7
2,21,20.0,270.0,6.2
2,21,21.0,270.0,4.1
2,21,22.0,270.0,4.1
2,22,8.0,280.0,3.1
2,22,9.0,290.0,1.5
2,22,14.0,290.0,2.6
2,23,2.0,310.0,1.5
2,23,4.0,320.0,2.1
2,23,6.0,330.0,1.5
2,23,16.0,30.0,3.6
2,23,21.0,60.0,1.5
2,24,22.0,270.0,3.6
2,25,17.0,260.0,3.6
2,25,19.0,270.0,4.1
2,25,21.0,270.0,6.7
2,25,22.0,260.0,7.2
2,25,23.0,260.0,5.7
2,26,20.0,250.0,3.6
2,26,22.0,250.0,3.6
2,27,21.0,280.0,3.6
2,28,2.0,260.0,3.6
2,28,3.0,280.0,4.1
2,28,7.0,300.0,1.5
2,28,18.0,260.0,3.6
2,28,19.0,280.0,5.1
2,28,20.0,260.0,5.1
2,28,22.0,260.0,4.1
2,28,23.0,250.0,4.6
3,1,1.0,240.0,3.6
3,1,3.0,270.0,2.6
3,1,6.0,280.0,4.1
3,1,9.0,280.0,2.6
3,1,18.0,250.0,3.6
3,1,19.0,270.0,4.6
3,1,20.0,250.0,4.1
3,1,22.0,250.0,5.1
3,2,1.0,260.0,3.6
3,2,2.0,260.0,3.6
3,2,3.0,250.0,3.6
3,2,4.0,260.0,4.1
3,2,7.0,260.0,3.6
3,3,1.0,250.0,3.6
3,3,11.0,280.0,1.5
3,3,12.0,290.0,1.5
3,3,16.0,100.0,1.5
3,3,21.0,210.0,3.6
3,3,22.0,280.0,4.1
3,4,10.0,320.0,1.5
3,4,12.0,300.0,1.5
3,4,18.0,260.0,3.6
3,5,4.0,300.0,1.5
3,5,17.0,250.0,4.6
3,6,1.0,260.0,1.5
3,6,17.0,270.0,5.1
3,6,18.0,270.0,4.6
3,6,20.0,280.0,5.7
3,6,21.0,280.0,4.6
3,6,22.0,280.0,5.7
3,7,3.0,280.0,4.1
3,7,8.0,280.0,4.6
3,7,9.0,280.0,6.2
3,7,10.0,270.0,4.6
3,7,11.0,260.0,3.6
3,7,12.0,260.0,3.6
3,7,13.0,270.0,4.6
3,7,14.0,270.0,3.6
3,7,15.0,270.0,4.6
3,7,16.0,280.0,4.1
3,7,17.0,260.0,5.7
3,7,18.0,250.0,6.2
3,7,19.0,270.0,5.1
3,7,20.0,270.0,6.7
3,7,21.0,260.0,4.1
3,7,22.0,260.0,4.6
3,7,23.0,250.0,4.6
3,8,9.0,330.0,2.1
3,8,11.0,260.0,4.6
3,8,13.0,270.0,4.6
3,8,16.0,270.0,4.1
3,8,17.0,260.0,4.1
3,8,18.0,250.0,4.6
3,8,19.0,250.0,5.7
3,8,20.0,270.0,4.1
3,8,22.0,260.0,4.6
3,8,23.0,250.0,5.1
3,9,1.0,260.0,4.6
3,9,2.0,270.0,5.1
3,9,3.0,260.0,4.6
3,9,4.0,260.0,5.1
3,9,5.0,260.0,5.1
3,9,6.0,260.0,5.1
3,9,7.0,250.0,4.1
3,9,10.0,250.0,5.7
3,9,11.0,270.0,5.1
3,9,16.0,260.0,4.1
3,9,18.0,270.0,3.6
3,9,21.0,240.0,4.1
3,9,22.0,270.0,3.6
3,11,5.0,270.0,2.6
3,11,14.0,280.0,1.5
3,11,17.0,110.0,2.1
3,11,18.0,80.0,1.5
3,11,22.0,260.0,4.1
3,11,23.0,260.0,4.6
3,12,1.0,280.0,3.6
3,12,2.0,280.0,2.1
3,12,9.0,260.0,4.1
3,12,11.0,280.0,3.6
3,12,16.0,250.0,1.5
3,12,17.0,270.0,3.6
3,12,19.0,220.0,3.6
3,12,20.0,270.0,3.6
3,12,21.0,300.0,5.7
3,12,22.0,270.0,5.1
3,13,1.0,270.0,3.1
3,13,22.0,250.0,3.6
3,13,23.0,260.0,3.6
3,14,1.0,250.0,3.6
3,14,2.0,270.0,4.1
3,14,5.0,300.0,2.1
3,14,6.0,280.0,2.1
3,15,5.0,280.0,1.5
3,15,16.0,110.0,1.5
3,15,18.0,240.0,4.1
3,15,20.0,260.0,4.1
3,15,23.0,260.0,4.1
3,16,4.0,310.0,1.5
3,16,8.0,270.0,4.6
3,16,14.0,270.0,3.6
3,16,15.0,260.0,4.6
3,16,17.0,250.0,3.6
3,16,20.0,270.0,4.1
3,16,22.0,250.0,3.6
3,16,23.0,250.0,4.6
3,17,1.0,260.0,3.6
3,17,8.0,300.0,1.5
3,17,9.0,310.0,1.5
3,18,9.0,310.0,1.5
3,18,10.0,290.0,1.5
3,18,21.0,250.0,4.1
3,19,1.0,260.0,3.6
3,19,4.0,280.0,1.5
3,19,6.0,280.0,3.1
3,19,13.0,270.0,3.6
3,19,15.0,280.0,3.1
3,19,16.0,260.0,4.6
3,19,18.0,250.0,4.6
3,19,19.0,250.0,4.1
3,19,20.0,270.0,3.6
3,19,21.0,270.0,3.6
3,22,3.0,310.0,1.5
3,22,5.0,300.0,1.5
3,22,10.0,80.0,2.1
3,23,1.0,270.0,1.5
3,23,17.0,330.0,4.1
3,23,18.0,330.0,4.1
3,23,19.0,320.0,4.6
3,23,20.0,350.0,4.1
3,23,22.0,300.0,2.6
3,24,15.0,150.0,1.5
3,25,14.0,90.0,1.5
3,26,1.0,270.0,1.5
3,26,13.0,280.0,1.5
3,26,14.0,300.0,1.5
3,26,16.0,110.0,2.1
3,26,23.0,270.0,3.6
3,27,10.0,60.0,1.5
3,27,11.0,20.0,1.5
3,27,21.0,130.0,2.6
3,28,2.0,270.0,2.6
3,28,21.0,110.0,2.1
3,29,1.0,280.0,3.1
3,30,17.0,210.0,2.1
3,30,21.0,100.0,1.5
3,31,2.0,360.0,2.1
3,31,12.0,10.0,3.6
3,31,18.0,50.0,4.1
3,31,19.0,80.0,5.1
3,31,21.0,80.0,3.6
3,31,22.0,90.0,3.6
4,1,1.0,40.0,2.1
4,1,16.0,110.0,2.1
4,1,17.0,110.0,1.5
4,1,18.0,100.0,1.5
4,1,20.0,270.0,3.6
4,2,1.0,280.0,4.1
4,3,1.0,270.0,3.6
4,3,5.0,290.0,3.1
4,3,6.0,310.0,3.6
4,3,12.0,280.0,2.1
4,3,17.0,110.0,2.1
4,3,19.0,60.0,2.1
4,3,20.0,90.0,1.5
4,4,1.0,80.0,1.5
4,4,17.0,110.0,2.6
4,5,2.0,270.0,1.5
4,5,4.0,290.0,3.1
4,5,14.0,80.0,1.5
4,5,15.0,120.0,1.5
4,5,16.0,110.0,1.5
4,5,17.0,60.0,2.1
4,5,21.0,280.0,4.1
4,5,22.0,300.0,5.1
4,5,23.0,280.0,3.1
4,6,6.0,300.0,1.5
4,6,9.0,300.0,1.5
4,6,12.0,300.0,1.5
4,6,18.0,130.0,1.5
4,6,19.0,90.0,2.1
4,6,20.0,110.0,2.6
4,7,3.0,260.0,4.1
4,7,5.0,300.0,1.5
4,7,8.0,310.0,1.5
4,7,11.0,310.0,1.5
4,7,16.0,220.0,4.1
4,7,23.0,210.0,3.6
4,8,2.0,260.0,4.1
4,9,4.0,280.0,2.6
4,9,13.0,290.0,3.6
4,9,15.0,300.0,5.7
4,9,16.0,300.0,5.7
4,9,17.0,280.0,4.1
4,9,19.0,290.0,3.1
4,9,20.0,270.0,5.1
4,9,21.0,270.0,3.6
4,9,22.0,280.0,4.1
4,9,23.0,280.0,5.7
4,10,1.0,270.0,4.6
4,10,2.0,280.0,2.1
4,10,15.0,120.0,1.5
4,10,21.0,230.0,3.6
4,11,6.0,40.0,1.5
4,11,15.0,90.0,1.5
4,11,16.0,100.0,1.5
4,11,18.0,270.0,3.6
4,12,17.0,100.0,2.1
4,12,19.0,290.0,3.6
4,13,3.0,310.0,1.5
4,13,5.0,300.0,1.5
4,13,7.0,310.0,1.5
4,13,9.0,300.0,1.5
4,13,10.0,300.0,1.5
4,13,12.0,320.0,1.5
4,13,16.0,90.0,1.5
4,13,22.0,230.0,4.6
4,14,1.0,270.0,4.1
4,14,3.0,270.0,3.1
4,14,10.0,250.0,4.1
4,14,11.0,270.0,3.1
4,14,12.0,270.0,4.6
4,14,18.0,250.0,5.1
4,14,20.0,250.0,4.1
4,14,21.0,240.0,4.6
4,14,23.0,230.0,2.1
4,15,14.0,270.0,2.6
4,15,16.0,280.0,4.1
4,15,17.0,280.0,5.7
4,15,19.0,300.0,4.6
4,15,21.0,280.0,3.6
4,15,22.0,280.0,4.6
4,16,9.0,320.0,1.5
4,17,5.0,310.0,1.5
4,17,11.0,290.0,1.5
4,17,14.0,260.0,3.1
4,17,18.0,260.0,3.6
4,17,22.0,220.0,4.1
4,17,23.0,300.0,3.6
4,18,5.0,280.0,2.1
4,18,6.0,290.0,1.5
4,18,20.0,110.0,2.6
4,18,21.0,120.0,1.5
4,18,22.0,100.0,2.1
4,19,1.0,280.0,1.5
4,19,10.0,290.0,3.1
4,19,21.0,310.0,3.6
4,19,22.0,310.0,4.6
4,19,23.0,290.0,4.1
4,20,7.0,310.0,1.5
4,20,10.0,290.0,1.5
4,20,16.0,190.0,1.5
4,20,18.0,110.0,2.6
4,21,1.0,300.0,2.1
4,21,2.0,300.0,2.6
4,21,9.0,290.0,3.6
4,21,13.0,280.0,2.6
4,21,15.0,310.0,3.1
4,21,16.0,290.0,3.6
4,21,17.0,310.0,4.6
4,21,18.0,310.0,3.6
4,21,20.0,290.0,4.1
4,22,1.0,340.0,3.1
4,22,2.0,320.0,3.1
4,22,15.0,120.0,2.1
4,22,17.0,100.0,3.1
4,22,18.0,110.0,2.6
4,22,19.0,110.0,2.1
4,22,23.0,260.0,3.6
4,23,4.0,290.0,2.1
4,23,18.0,240.0,1.5
4,23,21.0,260.0,3.6
4,24,2.0,260.0,3.6
4,24,3.0,280.0,4.6
4,25,15.0,110.0,1.5
4,25,19.0,330.0,4.1
4,25,22.0,300.0,3.6
4,25,23.0,270.0,2.1
4,26,7.0,300.0,3.1
4,26,19.0,290.0,2.6
4,27,1.0,280.0,2.1
4,27,7.0,300.0,3.1
4,27,12.0,300.0,1.5
4,27,14.0,310.0,3.6
4,27,15.0,310.0,4.1
4,27,16.0,310.0,5.1
4,27,17.0,310.0,4.6
4,27,18.0,320.0,6.2
4,27,19.0,310.0,5.1
4,27,20.0,310.0,3.6
4,27,22.0,290.0,2.6
4,28,1.0,290.0,3.1
4,28,4.0,310.0,3.1
4,28,5.0,320.0,2.6
4,28,6.0,300.0,2.1
4,28,10.0,310.0,2.6
4,28,18.0,330.0,4.1
4,29,17.0,130.0,1.5
4,29,22.0,110.0,3.1
5,1,6.0,160.0,1.5
5,1,14.0,320.0,2.6
5,1,15.0,290.0,4.1
5,1,21.0,280.0,5.7
5,1,22.0,280.0,4.1
5,1,23.0,280.0,4.6
5,2,7.0,300.0,1.5
5,2,12.0,280.0,3.1
5,2,14.0,270.0,3.6
5,2,15.0,280.0,3.1
5,2,16.0,290.0,4.6
5,2,17.0,300.0,4.6
5,2,18.0,300.0,4.6
5,2,20.0,270.0,4.6
5,2,21.0,280.0,4.6
5,2,22.0,280.0,5.7
5,2,23.0,270.0,5.1
5,3,3.0,300.0,2.6
5,3,14.0,130.0,1.5
5,3,15.0,100.0,2.1
5,3,18.0,100.0,2.6
5,3,21.0,110.0,2.1
5,3,22.0,320.0,4.1
5,4,1.0,260.0,3.6
5,4,3.0,300.0,1.5
5,4,6.0,310.0,1.5
5,4,17.0,110.0,1.5
5,4,20.0,110.0,1.5
5,5,3.0,320.0,1.5
5,5,4.0,310.0,2.1
5,5,5.0,300.0,1.5
5,5,7.0,310.0,1.5
5,5,15.0,120.0,1.5
5,5,16.0,130.0,1.5
5,5,19.0,100.0,1.5
5,5,20.0,100.0,2.6
5,5,21.0,110.0,1.5
5,6,2.0,330.0,1.5
5,6,10.0,310.0,1.5
5,6,12.0,290.0,1.5
5,6,13.0,300.0,1.5
5,6,16.0,120.0,2.1
5,6,18.0,100.0,2.1
5,6,22.0,280.0,4.6
5,6,23.0,280.0,3.6
5,7,12.0,320.0,1.5
5,7,16.0,90.0,1.5
5,7,21.0,280.0,6.2
5,8,4.0,300.0,1.5
5,8,7.0,320.0,1.5
5,8,8.0,300.0,1.5
5,8,10.0,310.0,1.5
5,8,17.0,110.0,2.1
5,8,22.0,100.0,2.6
5,9,20.0,340.0,3.6
5,10,15.0,110.0,1.5
5,10,16.0,120.0,1.5
5,10,17.0,130.0,2.6
5,10,23.0,100.0,2.1
5,11,4.0,300.0,1.5
5,11,5.0,310.0,1.5
5,11,15.0,120.0,1.5
5,11,17.0,100.0,1.5
5,11,19.0,100.0,2.1
5,11,20.0,110.0,2.1
5,11,21.0,90.0,2.6
5,12,8.0,320.0,1.5
5,12,12.0,300.0,1.5
5,13,4.0,260.0,2.1
5,13,15.0,110.0,2.1
5,13,18.0,220.0,4.6
5,13,19.0,250.0,4.1
5,13,21.0,250.0,3.6
5,14,6.0,270.0,1.5
5,14,12.0,300.0,1.5
5,15,4.0,330.0,1.5
5,15,15.0,140.0,1.5
5,15,19.0,280.0,4.6
5,15,21.0,240.0,4.1
5,15,22.0,220.0,3.6
5,16,1.0,260.0,4.1
5,16,21.0,270.0,5.1
5,16,23.0,240.0,3.6
5,17,1.0,270.0,3.1
5,18,1.0,290.0,2.1
5,19,15.0,120.0,1.5
5,19,18.0,100.0,2.1
5,19,21.0,110.0,1.5
5,19,22.0,150.0,2.1
5,20,16.0,100.0,1.5
5,20,18.0,70.0,1.5
5,20,19.0,130.0,2.1
5,21,10.0,310.0,1.5
5,21,21.0,140.0,2.6
5,22,4.0,310.0,1.5
5,22,5.0,300.0,1.5
5,22,17.0,330.0,3.6
5,22,21.0,10.0,5.1
5,22,22.0,340.0,4.1
5,22,23.0,340.0,4.1
5,23,3.0,330.0,2.1
5,23,5.0,340.0,1.5
5,23,16.0,120.0,1.5
5,23,17.0,120.0,2.1
5,23,18.0,120.0,2.6
5,23,22.0,90.0,1.5
5,24,10.0,290.0,1.5
5,24,11.0,290.0,1.5
5,24,17.0,280.0,3.6
5,24,18.0,260.0,4.6
5,24,19.0,250.0,3.6
5,24,20.0,260.0,4.6
5,24,21.0,260.0,4.6
5,24,22.0,220.0,5.7
5,24,23.0,250.0,4.6
5,25,1.0,240.0,5.1
5,25,2.0,250.0,4.6
5,25,6.0,320.0,3.1
5,25,15.0,310.0,2.1
5,25,20.0,340.0,2.1
5,25,21.0,270.0,1.5
5,26,16.0,80.0,2.6
5,26,17.0,120.0,2.1
5,26,22.0,80.0,1.5
5,27,3.0,310.0,1.5
5,27,16.0,100.0,2.6
5,27,17.0,100.0,2.6
5,28,8.0,290.0,1.5
5,28,18.0,140.0,2.1
5,28,20.0,100.0,3.1
5,29,15.0,110.0,1.5
5,29,16.0,110.0,2.1
5,30,15.0,110.0,1.5
5,30,16.0,110.0,1.5
5,30,22.0,330.0,2.6
5,31,2.0,310.0,1.5
5,31,5.0,310.0,1.5
5,31,8.0,310.0,1.5
5,31,15.0,120.0,1.5
5,31,16.0,120.0,1.5
5,31,22.0,230.0,4.1
5,31,23.0,240.0,3.6
6,1,1.0,270.0,3.6
6,1,4.0,310.0,1.5
6,1,5.0,290.0,1.5
6,1,6.0,310.0,1.5
6,1,9.0,310.0,1.5
6,1,17.0,110.0,2.1
6,1,21.0,260.0,4.6
6,2,5.0,290.0,4.1
6,2,8.0,290.0,1.5
6,2,10.0,300.0,1.5
6,2,13.0,280.0,2.1
6,2,20.0,240.0,4.1
6,3,9.0,290.0,1.5
6,3,14.0,110.0,1.5
6,3,16.0,120.0,1.5
6,3,17.0,110.0,2.1
6,3,21.0,260.0,4.1
6,3,23.0,240.0,3.6
6,4,9.0,300.0,1.5
6,4,12.0,320.0,1.5
6,4,17.0,100.0,2.1
6,4,18.0,100.0,1.5
6,4,19.0,110.0,2.1
6,4,20.0,90.0,2.6
6,4,23.0,270.0,6.2
6,5,5.0,300.0,1.5
6,5,6.0,280.0,1.5
6,5,7.0,310.0,1.5
6,5,10.0,290.0,2.6
6,5,14.0,140.0,1.5
6,5,18.0,260.0,3.6
6,5,19.0,220.0,2.6
6,5,20.0,250.0,3.6
6,5,22.0,270.0,5.1
6,6,3.0,300.0,1.5
6,6,4.0,310.0,2.1
6,6,5.0,320.0,1.5
6,6,6.0,310.0,1.5
6,6,12.0,310.0,1.5
6,7,15.0,100.0,1.5
6,7,17.0,130.0,2.6
6,8,2.0,260.0,2.1
6,8,5.0,320.0,1.5
6,8,9.0,330.0,1.5
6,8,12.0,310.0,1.5
6,8,16.0,100.0,1.5
6,8,19.0,260.0,3.6
6,9,2.0,250.0,2.6
6,9,3.0,280.0,3.1
6,9,6.0,310.0,1.5
6,9,7.0,270.0,3.6
6,9,8.0,280.0,5.1
6,9,16.0,220.0,3.6
6,9,19.0,280.0,4.6
6,9,22.0,280.0,4.1
6,9,23.0,300.0,5.1
6,10,16.0,260.0,3.1
6,10,19.0,240.0,3.6
6,10,21.0,280.0,3.6
6,10,22.0,250.0,4.6
6,11,8.0,310.0,1.5
6,11,19.0,290.0,1.5
6,12,6.0,330.0,1.5
6,12,9.0,80.0,1.5
6,12,12.0,10.0,2.1
6,12,18.0,100.0,3.6
6,12,22.0,270.0,6.7
6,13,1.0,280.0,2.1
6,13,2.0,280.0,2.6
6,13,16.0,260.0,3.6
6,13,17.0,250.0,2.6
6,13,21.0,250.0,3.1
6,14,1.0,280.0,3.6
6,14,4.0,270.0,3.1
6,14,7.0,270.0,2.6
6,14,16.0,290.0,3.6
6,14,19.0,250.0,4.1
6,14,20.0,280.0,4.1
6,14,21.0,210.0,4.1
6,14,23.0,270.0,5.7
6,15,6.0,300.0,1.5
6,15,15.0,260.0,4.1
6,15,17.0,220.0,3.6
6,15,19.0,220.0,3.1
6,15,21.0,200.0,3.6
6,16,3.0,270.0,3.1
6,16,12.0,270.0,3.6
6,16,13.0,270.0,2.6
6,16,17.0,300.0,3.1
6,16,20.0,270.0,4.6
6,16,23.0,260.0,3.6
6,17,4.0,290.0,4.1
6,17,8.0,300.0,2.1
6,17,12.0,280.0,1.5
6,17,15.0,270.0,2.6
6,17,17.0,290.0,3.6
6,17,18.0,290.0,5.7
6,17,19.0,280.0,4.6
6,17,20.0,300.0,3.6
6,17,21.0,300.0,5.7
6,17,22.0,290.0,4.1
6,17,23.0,270.0,3.6
6,18,1.0,280.0,3.6
6,18,14.0,210.0,2.1
6,18,17.0,280.0,4.1
6,18,18.0,300.0,5.1
6,18,20.0,280.0,5.1
6,18,22.0,270.0,3.6
6,18,23.0,270.0,3.6
6,19,2.0,280.0,2.6
6,19,4.0,310.0,2.1
6,19,5.0,330.0,1.5
6,19,6.0,290.0,1.5
6,19,8.0,310.0,1.5
6,19,17.0,90.0,2.1
6,19,19.0,80.0,2.6
6,20,3.0,300.0,1.5
6,20,4.0,290.0,1.5
6,20,10.0,310.0,1.5
6,20,17.0,100.0,1.5
6,20,22.0,220.0,3.6
6,21,1.0,310.0,2.1
6,21,8.0,300.0,1.5
6,21,14.0,110.0,1.5
6,21,17.0,280.0,5.1
6,21,19.0,270.0,5.1
6,21,20.0,260.0,4.6
6,21,21.0,280.0,5.1
6,21,23.0,260.0,3.6
6,22,5.0,280.0,1.5
6,22,6.0,290.0,1.5
6,22,10.0,310.0,1.5
6,22,12.0,310.0,2.1
6,22,14.0,120.0,1.5
6,22,20.0,220.0,3.6
6,22,21.0,270.0,4.6
6,22,22.0,270.0,6.2
6,22,23.0,280.0,3.6
6,23,1.0,270.0,5.1
6,23,2.0,330.0,3.6
6,23,8.0,320.0,1.5
6,23,14.0,160.0,1.5
6,23,17.0,100.0,2.1
6,23,21.0,100.0,2.1
6,24,4.0,330.0,1.5
6,24,5.0,310.0,1.5
6,24,8.0,300.0,1.5
6,24,14.0,130.0,1.5
6,24,21.0,90.0,2.1
6,25,1.0,310.0,3.6
6,25,8.0,320.0,1.5
6,25,9.0,320.0,1.5
6,25,11.0,310.0,1.5
6,25,14.0,110.0,1.5
6,25,15.0,110.0,1.5
6,25,16.0,100.0,2.1
6,25,17.0,120.0,1.5
6,25,19.0,110.0,3.1
6,25,20.0,110.0,3.1
6,26,4.0,330.0,1.5
6,26,7.0,300.0,1.5
6,26,9.0,320.0,1.5
6,26,11.0,310.0,1.5
6,26,16.0,110.0,1.5
6,26,17.0,120.0,2.1
6,26,18.0,110.0,2.6
6,26,19.0,100.0,1.5
6,26,22.0,270.0,4.1
6,27,6.0,280.0,4.6
6,27,10.0,280.0,5.7
6,27,15.0,290.0,5.7
6,28,1.0,280.0,4.6
6,28,6.0,300.0,1.5
6,28,10.0,300.0,1.5
6,28,13.0,290.0,1.5
6,28,21.0,260.0,3.6
6,28,22.0,250.0,3.6
6,28,23.0,300.0,6.2
6,29,8.0,300.0,2.1
6,29,10.0,290.0,1.5
6,29,18.0,340.0,3.6
6,30,1.0,180.0,1.5
6,30,4.0,310.0,1.5
6,30,5.0,320.0,1.5
6,30,19.0,100.0,3.1
6,30,21.0,70.0,3.1
7,1,1.0,260.0,3.6
7,1,6.0,320.0,1.5
7,1,7.0,320.0,1.5
7,1,8.0,310.0,1.5
7,1,10.0,290.0,1.5
7,1,11.0,310.0,1.5
7,1,12.0,310.0,1.5
7,1,16.0,110.0,1.5
7,1,21.0,100.0,2.6
